Item_ID,Item_Name,Pocket,Price,Sell_Price,Hold_Effect,Hold_Effect_Param,Fling_Power,Fling_Effect,Natural_Gift_Power,Natural_Gift_Type,Prevent_Toss,Selectable,Field_Use_Func,Battle_Use_Func,Shop_Locations,Given_At_Locations
1397,ITEM_CNC3449,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1398,ITEM_CNC3429,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1399,ITEM_CNC3627,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1400,ITEM_CNC3268,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1401,ITEM_CNC3249,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1402,ITEM_COM4968,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1403,ITEM_CRV4757,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1404,ITEM_CRV4623,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1405,ITEM_CRV4662,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1406,ITEM_CRV4786,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1407,ITEM_AUR1708,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1408,ITEM_AUR2088,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1409,ITEM_AUR1605,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1410,ITEM_AUR2095,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1411,ITEM_AUR1577,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1412,ITEM_AUR1641,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1413,ITEM_AUR1612,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1414,ITEM_PAV7790,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1415,ITEM_CET911,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1416,ITEM_CET681,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1417,ITEM_CET188,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1418,ITEM_CET539,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1419,ITEM_CET804,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1420,ITEM_CEP8974,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1421,ITEM_CEP8162,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1422,ITEM_CEP8238,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1423,ITEM_CEP8417,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1424,ITEM_CEN5267,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1425,ITEM_CEN5288,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1426,ITEM_CEN551,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1427,ITEM_CEN5459,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1428,ITEM_CEN5460,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1429,ITEM_CMI2943,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1430,ITEM_CMI2845,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1431,ITEM_EQU8131,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1432,ITEM_VUL7405,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1433,ITEM_UMI424,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1434,ITEM_UMI5563,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1435,ITEM_UMI5735,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1436,ITEM_UMI6789,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1437,ITEM_CRT4287,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1438,ITEM_LYR7001,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1439,ITEM_LYR7178,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1440,ITEM_LYR7106,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1441,ITEM_LYR7298,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1442,ITEM_ARA6585,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1443,ITEM_SCO6134,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1444,ITEM_SCO6527,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1445,ITEM_SCO6553,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1446,ITEM_SCO5953,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1447,ITEM_SCO5984,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1448,ITEM_SCO6508,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1449,ITEM_SCO6084,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1450,ITEM_SCO5944,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1451,ITEM_SCO6630,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1452,ITEM_SCO6027,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1453,ITEM_SCO6247,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1454,ITEM_SCO6252,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1455,ITEM_SCO5928,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1456,ITEM_SCO6241,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1457,ITEM_SCO6165,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1458,ITEM_TRI544,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1459,ITEM_LEO3982,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1460,ITEM_LEO4534,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1461,ITEM_LEO4357,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1462,ITEM_LEO4057,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1463,ITEM_LEO4359,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1464,ITEM_LEO4031,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1465,ITEM_LEO3852,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1466,ITEM_LEO3905,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1467,ITEM_LEO3773,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1468,ITEM_GRU8425,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1469,ITEM_GRU8636,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1470,ITEM_GRU8353,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1471,ITEM_LIB5685,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1472,ITEM_LIB5531,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1473,ITEM_LIB5787,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1474,ITEM_LIB5603,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1475,ITEM_PUP3165,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1476,ITEM_PUP3185,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1477,ITEM_PUP3045,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1478,ITEM_CYG7924,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1479,ITEM_CYG7417,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1480,ITEM_CYG7796,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1481,ITEM_CYG8301,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1482,ITEM_CYG7949,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1483,ITEM_CYG7528,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1484,ITEM_OCT7228,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1485,ITEM_COL1956,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1486,ITEM_COL2040,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1487,ITEM_COL2177,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1488,ITEM_GEM2990,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1489,ITEM_GEM2891,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1490,ITEM_GEM2421,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1491,ITEM_GEM2473,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1492,ITEM_GEM2216,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1493,ITEM_GEM2777,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1494,ITEM_GEM2650,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1495,ITEM_GEM2286,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1496,ITEM_GEM2484,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1497,ITEM_GEM2930,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1498,ITEM_PEG8775,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1499,ITEM_PEG8781,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1500,ITEM_PEG39,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1501,ITEM_PEG8308,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1502,ITEM_PEG8650,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1503,ITEM_PEG8634,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1504,ITEM_PEG8684,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1505,ITEM_PEG8450,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1506,ITEM_PEG8880,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1507,ITEM_PEG8905,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1508,ITEM_OPH6556,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1509,ITEM_OPH6378,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1510,ITEM_OPH6603,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1511,ITEM_OPH6149,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1512,ITEM_OPH6056,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1513,ITEM_OPH6075,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1514,ITEM_SER5854,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1515,ITEM_SER7141,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1516,ITEM_SER5879,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1517,ITEM_HER6406,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1518,ITEM_HER6148,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1519,ITEM_HER6410,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1520,ITEM_HER6526,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1521,ITEM_HER6117,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1522,ITEM_HER6008,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1523,ITEM_PER936,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1524,ITEM_PER1017,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1525,ITEM_PER1131,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1526,ITEM_PER1228,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1527,ITEM_PER834,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1528,ITEM_PER941,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1529,ITEM_PHE99,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1530,ITEM_PHE338,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1531,ITEM_VEL3634,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1532,ITEM_VEL3485,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1533,ITEM_VEL3734,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1534,ITEM_AQR8232,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1535,ITEM_AQR8414,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1536,ITEM_AQR8709,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1537,ITEM_AQR8518,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1538,ITEM_AQR7950,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1539,ITEM_AQR8499,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1540,ITEM_AQR8610,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1541,ITEM_AQR8264,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1542,ITEM_CRU4853,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1543,ITEM_CRU4730,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1544,ITEM_CRU4763,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1545,ITEM_CRU4700,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1546,ITEM_CRU4656,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1547,ITEM_PSA8728,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1548,ITEM_TRA6217,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1549,ITEM_CAP7776,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1550,ITEM_CAP7754,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1551,ITEM_CAP8278,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1552,ITEM_CAP8322,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1553,ITEM_CAP7773,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1554,ITEM_SGE7479,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1555,ITEM_CAR2326,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1556,ITEM_CAR3685,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1557,ITEM_CAR3307,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1558,ITEM_CAR3699,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1559,ITEM_DRA5744,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1560,ITEM_DRA5291,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1561,ITEM_DRA6705,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1562,ITEM_DRA6536,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1563,ITEM_DRA7310,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1564,ITEM_DRA6688,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1565,ITEM_DRA4434,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1566,ITEM_DRA6370,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1567,ITEM_DRA7462,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1568,ITEM_DRA6396,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1569,ITEM_DRA6132,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1570,ITEM_DRA6636,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1571,ITEM_CVN4915,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1572,ITEM_CVN4785,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1573,ITEM_CVN4846,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1574,ITEM_AQL7595,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1575,ITEM_AQL7557,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1576,ITEM_AQL7525,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1577,ITEM_AQL7602,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1578,ITEM_AQL7235,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1579,ITEM_MAX_HONEY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1580,ITEM_MAX_MUSHROOMS,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1581,ITEM_GALARICA_TWIG,Items,20,10,0,0,30,0,0,31,FALSE,FALSE,0,0,,
1582,ITEM_GALARICA_CUFF,Items,3000,1500,0,0,30,0,0,31,FALSE,FALSE,20,0,,
1583,ITEM_STYLE_CARD,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1584,ITEM_ARMOR_PASS,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1585,ITEM_ROTOM_BIKE_SPARKLING_WHITE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1586,ITEM_ROTOM_BIKE_GLISTENING_BLACK,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1587,ITEM_EXP_CHARM,Key Items,0,0,0,0,0,0,0,31,TRUE,FALSE,0,0,,
1588,ITEM_ARMORITE_ORE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1589,ITEM_MARK_CHARM,Items,0,0,0,0,0,0,0,18,FALSE,FALSE,0,0,,
1590,ITEM_REINS_OF_UNITY_FUSE,Key Items,0,0,0,0,0,0,0,31,TRUE,FALSE,0,0,,
1591,ITEM_REINS_OF_UNITY_UNFUSE,Items,0,0,0,0,0,0,0,18,FALSE,FALSE,0,0,,
1592,ITEM_GALARICA_WREATH,Items,3000,1500,0,0,30,0,0,31,FALSE,FALSE,20,0,,
1593,ITEM_LEGENDARY_CLUE_1,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1594,ITEM_LEGENDARY_CLUE_2,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1595,ITEM_LEGENDARY_CLUE_3,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1596,ITEM_LEGENDARY_CLUE_UNKNOWN_1596,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1597,ITEM_CROWN_PASS,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1598,ITEM_WOODEN_CROWN,Key Items,0,0,0,0,0,0,0,31,TRUE,FALSE,0,0,,
1599,ITEM_RADIANT_PETAL,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1600,ITEM_WHITE_MANE_HAIR,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1601,ITEM_BLACK_MANE_HAIR,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1602,ITEM_ICEROOT_CARROT,Key Items,0,0,0,0,0,0,0,31,TRUE,FALSE,0,0,,
1603,ITEM_SHADEROOT_CARROT,Key Items,0,0,0,0,0,0,0,31,TRUE,FALSE,0,0,,
1604,ITEM_DYNITE_ORE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1605,ITEM_CARROT_SEEDS,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1606,ITEM_ABILITY_PATCH,Medicine,500000,250000,0,0,0,0,0,31,FALSE,FALSE,1,0,,
1607,ITEM_REINS_OF_UNITY_NOT_SURE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1608,ITEM_TIME_BALM,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1609,ITEM_SPACE_BALM,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1610,ITEM_MYSTERIOUS_BALM,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1611,ITEM_LINKING_CORD,Items,8000,4000,0,0,30,0,0,31,FALSE,FALSE,20,0,,
1612,ITEM_HOMETOWN_MUFFIN,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1613,ITEM_APRICORN,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1614,ITEM_JUBILIFE_MUFFIN,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1615,ITEM_AUX_POWERGUARD,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1616,ITEM_DIRE_HIT_PLA,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1617,ITEM_CHOICE_DUMPLING,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1618,ITEM_TWICE_SPICED_RADISH,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1619,ITEM_SWAP_SNACK,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1620,ITEM_CASTER_FERN,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1621,ITEM_SEED_OF_MASTERY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1622,ITEM_POKE_BALL_PLA_UNUSED,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1623,ITEM_UNKNOWN_1623,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1624,ITEM_ETERNAL_ICE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1625,ITEM_UXIES_CLAW,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1626,ITEM_AZELFS_FANG,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1627,ITEM_MESPRITS_PLUME,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1628,ITEM_TUMBLESTONE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1629,ITEM_CELESTICA_FLUTE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1630,ITEM_REMEDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1631,ITEM_FINE_REMEDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1632,ITEM_DAZZLING_HONEY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1633,ITEM_HEARTY_GRAINS,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1634,ITEM_PLUMP_BEANS,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1635,ITEM_SPRINGY_MUSHROOM,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1636,ITEM_CRUNCHY_SALT,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1637,ITEM_WOOD,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1638,ITEM_KINGS_LEAF,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1639,ITEM_MARSH_BALM,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1640,ITEM_POKE_BALL_RECIPE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1641,ITEM_GREAT_BALL_RECIPE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1642,ITEM_ULTRA_BALL_RECIPE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1643,ITEM_FEATHER_BALL_RECIPE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1644,ITEM_POKESHI_DOLL_RECIPE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1645,ITEM_UNKNOWN_1645,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1646,ITEM_SMOKE_BOMB_RECIPE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1647,ITEM_SCATTER_BANG_RECIPE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1648,ITEM_STICKY_GLOB_RECIPE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1649,ITEM_STAR_PIECE_RECIPE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1650,ITEM_MUSHROOM_CAKE_RECIPE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1651,ITEM_BUGWORT_RECIPE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1652,ITEM_HONEY_CAKE_RECIPE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1653,ITEM_GRAIN_CAKE_RECIPE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1654,ITEM_BEAN_CAKE_RECIPE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1655,ITEM_SALT_CAKE_RECIPE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1656,ITEM_POTION_RECIPE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1657,ITEM_SUPER_POTION_RECIPE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1658,ITEM_HYPER_POTION_RECIPE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1659,ITEM_MAX_POTION_RECIPE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1660,ITEM_FULL_RESTORE_RECIPE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1661,ITEM_REMEDY_RECIPE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1662,ITEM_FINE_REMEDY_RECIPE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1663,ITEM_SUPERB_REMEDY_RECIPE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1664,ITEM_OLD_GATEAU_RECIPE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1665,ITEM_JUBILIFE_MUFFIN_RECIPE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1666,ITEM_FULL_HEAL_RECIPE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
