script_file,section,command,args
0265,function,CompareVarValue,0x800C 0
0265,function,CallIf,DIFFERENT Function#28
0265,function,Return,
0265,function,GetPartyCount,0x800C
0265,function,CompareVarValue,0x800C 6
0265,function,JumpIf,EQUAL Function#29
0265,function,GetDaycareStatus,0x800C
0265,function,SetVar,0x8001 0
0265,function,CompareVarValue,0x800C 2
0265,function,JumpIf,EQUAL Function#30
0265,function,OpenTouchScreen,
0265,function,MultiTouchStandardText,1 1 0 1 0x8001
0265,function,TextDaycareMonData,0 1 2 0
0265,function,CreateMultiTouchBox,136 255 0
0265,function,TextDaycareMonData,0 1 2 1
0265,function,CreateMultiTouchBox,137 255 1
0265,function,CreateMultiTouchBox,138 255 2
0265,function,CloseMultiTouch,
0265,function,SetVarFromVariable,0x8008 0x8001
0265,function,CompareVarValue,0x8008 0
0265,function,JumpIf,EQUAL Function#30
0265,function,CompareVarValue,0x8008 1
0265,function,JumpIf,EQUAL Function#30
0265,function,CloseTouchScreen,
0265,function,Jump,Function#18
0265,function,Message,29
0265,function,WaitButton,
0265,function,CloseMessage,
0265,function,HideMoney,
0265,function,ReleaseAll,
0265,function,End,
0265,function,CloseTouchScreen,
0265,function,Message,36
0265,function,WaitButton,
0265,function,CloseMessage,
0265,function,HideMoney,
0265,function,ReleaseAll,
0265,function,End,
0265,function,CloseTouchScreen,
0265,function,Message,39
0265,function,WaitButton,
0265,function,CloseMessage,
0265,function,HideMoney,
0265,function,ReleaseAll,
0265,function,End,
0265,function,CompareVarValue,0x8000 255
0265,function,JumpIf,EQUAL Function#31
0265,function,DayCareSanitizeMon,0x8000 0x800C
0265,function,CompareVarValue,0x800C 255
0265,function,JumpIf,EQUAL Function#32
0265,function,GetPartyPokemonID,0x8000 0x800C
0265,function,CompareVarValue,0x800C 0
0265,function,JumpIf,EQUAL Function#33
0265,function,CountAlivePokemonExceptFirst,0x800C 0x8000
0265,function,CompareVarValue,0x800C 0
0265,function,JumpIf,EQUAL Function#34
0265,function,GiveDayCareMon,0x8000
0265,function,Call,Function#35
0265,function,GetDayCareSpeciesandNick,0x8001
0265,function,SetFlag,104
0265,function,GetDaycareStatus,0x800C
0265,function,CompareVarValue,0x800C 2
0265,function,JumpIf,EQUAL Function#36
0265,function,Jump,Function#37
0265,function,CMD_551,0x800C
0265,function,CMD_552,0x8000 0x800C
0265,function,CompareVarValue,0x800C 0
0265,function,JumpIf,EQUAL Function#21
0265,function,PokemonSummaryScreen,0 0x8000 MOVE__
0265,function,GetMoveSelection,0 0x800C
0265,function,Jump,Function#22
0265,function,TextPlayerName,0
0265,function,Message,5
0265,function,PlaySound,SEQ_ME_TAMAGO_GET
0265,function,WaitSound,
0265,function,GiveDayCareEgg,
0265,function,ClearFlag,103
0265,function,CompareVarValue,0x408E 3
0265,function,JumpIf,DIFFERENT Function#38
0265,function,Message,11
0265,function,SetVar,0x408E 4
0265,function,SetFlag,2450
0265,function,Jump,Function#4
0265,function,Message,17
0265,function,WaitButton,
0265,function,CloseMessage,
0265,function,ReleaseAll,
0265,function,End,
0265,function,Message,18
0265,function,WaitButton,
0265,function,CloseMessage,
0265,function,ReleaseAll,
0265,function,End,
0265,function,Message,19
0265,function,WaitButton,
0265,function,CloseMessage,
0265,function,ReleaseAll,
0265,function,End,
0265,function,Message,20
0265,function,WaitButton,
0265,function,CloseMessage,
0265,function,ReleaseAll,
0265,function,End,
0265,function,Message,31
0265,function,Return,
0265,function,CloseTouchScreen,
0265,function,Message,32
0265,function,WaitButton,
0265,function,CloseMessage,
0265,function,HideMoney,
0265,function,ReleaseAll,
0265,function,End,
0265,function,TextDayCareCost,0x8004 0x8001
0265,function,Message,33
0265,function,OpenTouchScreen,
0265,function,YesNoTouchScreen,0x800C
0265,function,CompareVarValue,0x800C 0
0265,function,JumpIf,EQUAL Function#39
0265,function,CloseTouchScreen,
0265,function,Jump,Function#18
0265,function,Call,Function#35
0265,function,CloseTouchScreen,
0265,function,Message,29
0265,function,WaitButton,
0265,function,CloseMessage,
0265,function,HideMoney,
0265,function,ReleaseAll,
0265,function,End,
0265,function,Call,Function#35
0265,function,CloseTouchScreen,
0265,function,HideMoney,
0265,function,CommonScript,2041
0265,function,End,
0265,function,Call,Function#35
0265,function,CloseTouchScreen,
0265,function,Message,40
0265,function,WaitButton,
0265,function,CloseMessage,
0265,function,HideMoney,
0265,function,ReleaseAll,
0265,function,End,
0265,function,Call,Function#35
0265,function,CloseTouchScreen,
0265,function,Message,38
0265,function,WaitButton,
0265,function,CloseMessage,
0265,function,HideMoney,
0265,function,ReleaseAll,
0265,function,End,
0265,function,ReturnScreen,
0265,function,ShowMoney,20 2
0265,function,FadeScreen,6 1 1 0
0265,function,WaitFadeScreen,
0265,function,Return,
0265,function,PlayCry,0x8001 0
0265,function,Message,23
0265,function,WaitCry,
0265,function,Jump,Function#40
0265,function,CloseTouchScreen,
0265,function,PlayCry,0x8001 0
0265,function,Message,41
0265,function,WaitButton,
0265,function,CloseMessage,
0265,function,WaitCry,
0265,function,HideMoney,
0265,function,ReleaseAll,
0265,function,End,
0265,function,Message,6
0265,function,WaitButton,
0265,function,CloseMessage,
0265,function,ReleaseAll,
0265,function,End,
0265,function,CompareMoneyFlex,0x800C 0x8004
0265,function,CompareVarValue,0x800C 1
0265,function,JumpIf,EQUAL Function#41
0265,function,CloseTouchScreen,
0265,function,Message,27
0265,function,WaitButton,
0265,function,CloseMessage,
0265,function,HideMoney,
0265,function,ReleaseAll,
0265,function,End,
0265,function,Message,24
0265,function,OpenTouchScreen,
0265,function,YesNoTouchScreen,0x800C
0265,function,CompareVarValue,0x800C 0
0265,function,JumpIf,EQUAL Function#8
0265,function,CloseTouchScreen,
0265,function,Jump,Function#18
0265,function,RetrieveDayCareMon,0x8002 0x8001
0265,function,FadeScreen,6 1 0 0
0265,function,WaitFadeScreen,
0265,function,UpdateDayCareMonOverworlds,
0265,function,FadeScreen,6 1 1 0
0265,function,WaitFadeScreen,
0265,function,TakeMoneyFlex,0x8004
0265,function,UpdateMoney,
0265,function,PlayFanfare,SEQ_SE_DP_REGI
0265,function,WaitFanfare,SEQ_SE_DP_REGI
0265,function,Message,34
0265,function,PlayCry,0x8002 0
0265,function,TextPlayerName,1
0265,function,Message,35
0265,function,WaitCry,
0265,function,GetDaycareStatus,0x800C
0265,function,CompareVarValue,0x800C 2
0265,function,JumpIf,EQUAL Function#42
0265,function,CloseTouchScreen,
0265,function,Jump,Function#18
0265,function,Message,28
0265,function,OpenTouchScreen,
0265,function,YesNoTouchScreen,0x800C
0265,function,CompareVarValue,0x800C 0
0265,function,JumpIf,EQUAL Function#17
0265,function,CloseTouchScreen,
0265,function,Jump,Function#18
0735,script,PlayFanfare,SEQ_SE_CONFIRM
0735,script,Lock,Player
0735,script,FacePlayer,
0735,script,GetCommonMessageArchive,279 0x800C
0735,script,OpenTouchScreen,
0735,script,MultiTouchStandardText,1 1 0 1 0x4000
0735,script,CreateMultiTouchBox,477 255 0
0735,script,CreateMultiTouchBox,478 255 1
0735,script,CreateMultiTouchBox,479 255 2
0735,script,CreateMultiTouchBox,480 255 3
0735,script,CreateMultiTouchBox,481 255 4
0735,script,CreateMultiTouchBox,482 255 5
0735,script,CreateMultiTouchBox,493 255 6
0735,script,CreateMultiTouchBox,494 255 7
0735,script,CloseMultiTouch,
0735,script,CloseTouchScreen,
0735,script,CompareVarValue,0x4000 0
0735,script,JumpIf,EQUAL Function#1
0735,script,CompareVarValue,0x4000 1
0735,script,JumpIf,EQUAL Function#2
0735,script,CompareVarValue,0x4000 2
0735,script,JumpIf,EQUAL Function#3
0735,script,CompareVarValue,0x4000 3
0735,script,JumpIf,EQUAL Function#4
0735,script,CompareVarValue,0x4000 4
0735,script,JumpIf,EQUAL Function#5
0735,script,CompareVarValue,0x4000 5
0735,script,JumpIf,EQUAL Function#6
0735,script,CompareVarValue,0x4000 6
0735,script,JumpIf,EQUAL Function#7
0735,script,CompareVarValue,0x4000 7
0735,script,JumpIf,EQUAL Function#8
0735,script,ReleaseAll,
0735,script,End,
0735,script,End,
0735,function,FadeScreen,5 14 0 3
0735,function,WaitFadeScreen,
0735,function,Warp,10 0 980 1233 Up
0735,function,FadeScreen,5 14 1 3
0735,function,WaitFadeScreen,
0735,function,ReleaseAll,
0735,function,End,
0735,function,FadeScreen,5 14 0 3
0735,function,WaitFadeScreen,
0735,function,Warp,23 0 985 1163 Right
0735,function,FadeScreen,5 14 1 3
0735,function,WaitFadeScreen,
0735,function,ReleaseAll,
0735,function,End,
0735,function,FadeScreen,5 14 0 3
0735,function,WaitFadeScreen,
0735,function,Warp,56 0 978 1008 Up
0735,function,FadeScreen,5 14 1 3
0735,function,WaitFadeScreen,
0735,function,ReleaseAll,
0735,function,End,
0735,function,FadeScreen,5 14 0 3
0735,function,WaitFadeScreen,
0735,function,Warp,83 0 923 853 Up
0735,function,FadeScreen,5 14 1 3
0735,function,WaitFadeScreen,
0735,function,ReleaseAll,
0735,function,End,
0735,function,FadeScreen,5 14 0 3
0735,function,WaitFadeScreen,
0735,function,Warp,107 0 976 647 Up
0735,function,FadeScreen,5 14 1 3
0735,function,WaitFadeScreen,
0735,function,ReleaseAll,
0735,function,End,
0735,function,FadeScreen,5 14 0 3
0735,function,WaitFadeScreen,
0735,function,Warp,136 0 1163 678 Up
0735,function,FadeScreen,5 14 1 3
0735,function,WaitFadeScreen,
0735,function,ReleaseAll,
0735,function,End,
0735,function,GetCommonMessageArchive,279 0x800C
0735,function,OpenTouchScreen,
0735,function,MultiTouchStandardText,1 1 0 1 0x4000
0735,function,CreateMultiTouchBox,483 255 0
0735,function,CreateMultiTouchBox,484 255 1
0735,function,CreateMultiTouchBox,485 255 2
0735,function,CreateMultiTouchBox,486 255 3
0735,function,CreateMultiTouchBox,487 255 4
0735,function,CreateMultiTouchBox,488 255 5
0735,function,CreateMultiTouchBox,493 255 6
0735,function,CreateMultiTouchBox,494 255 7
0735,function,CloseMultiTouch,
0735,function,CloseTouchScreen,
0735,function,CompareVarValue,0x4000 0
0735,function,JumpIf,EQUAL Function#9
0735,function,CompareVarValue,0x4000 1
0735,function,JumpIf,EQUAL Function#10
0735,function,CompareVarValue,0x4000 2
0735,function,JumpIf,EQUAL Function#11
0735,function,CompareVarValue,0x4000 3
0735,function,JumpIf,EQUAL Function#12
0735,function,CompareVarValue,0x4000 4
0735,function,JumpIf,EQUAL Function#13
0735,function,CompareVarValue,0x4000 5
0735,function,JumpIf,EQUAL Function#14
0735,function,CompareVarValue,0x4000 6
0735,function,JumpIf,EQUAL Function#15
0735,function,CompareVarValue,0x4000 7
0735,function,JumpIf,EQUAL Function#8
0735,function,ReleaseAll,
0735,function,End,
0735,function,ReleaseAll,
0735,function,End,
0735,function,FadeScreen,5 14 0 3
0735,function,WaitFadeScreen,
0735,function,Warp,163 0 1202 418 Up
0735,function,FadeScreen,5 14 1 3
0735,function,WaitFadeScreen,
0735,function,ReleaseAll,
0735,function,End,
0735,function,FadeScreen,5 14 0 3
0735,function,WaitFadeScreen,
0735,function,Warp,250 0 1000 83 Down
0735,function,FadeScreen,5 14 1 3
0735,function,WaitFadeScreen,
0735,function,ReleaseAll,
0735,function,End,
0735,function,FadeScreen,5 14 0 3
0735,function,WaitFadeScreen,
0735,function,Warp,279 0 723 339 Left
0735,function,FadeScreen,5 14 1 3
0735,function,WaitFadeScreen,
0735,function,ReleaseAll,
0735,function,End,
0735,function,FadeScreen,5 14 0 3
0735,function,WaitFadeScreen,
0735,function,Warp,326 0 76 111 Right
0735,function,FadeScreen,5 14 1 3
0735,function,WaitFadeScreen,
0735,function,ReleaseAll,
0735,function,End,
0735,function,FadeScreen,5 14 0 3
0735,function,WaitFadeScreen,
0735,function,Warp,545 0 46 278 Down
0735,function,FadeScreen,5 14 1 3
0735,function,WaitFadeScreen,
0735,function,ReleaseAll,
0735,function,End,
0735,function,FadeScreen,5 14 0 3
0735,function,WaitFadeScreen,
0735,function,Warp,355 0 695 686 Up
0735,function,FadeScreen,5 14 1 3
0735,function,WaitFadeScreen,
0735,function,ReleaseAll,
0735,function,End,
0735,function,GetCommonMessageArchive,279 0x800C
0735,function,OpenTouchScreen,
0735,function,MultiTouchStandardText,1 1 0 1 0x4000
0735,function,CreateMultiTouchBox,489 255 0
0735,function,CreateMultiTouchBox,490 255 1
0735,function,CreateMultiTouchBox,491 255 2
0735,function,CreateMultiTouchBox,492 255 3
0735,function,CreateMultiTouchBox,493 255 4
0735,function,CreateMultiTouchBox,494 255 5
0735,function,CloseMultiTouch,
0735,function,CloseTouchScreen,
0735,function,CompareVarValue,0x4000 0
0735,function,JumpIf,EQUAL Function#16
0735,function,CompareVarValue,0x4000 1
0735,function,JumpIf,EQUAL Function#17
0735,function,CompareVarValue,0x4000 2
0735,function,JumpIf,EQUAL Function#18
0735,function,CompareVarValue,0x4000 3
0735,function,JumpIf,EQUAL Function#19
0735,function,CompareVarValue,0x4000 4
0735,function,JumpIf,EQUAL Function#20
0735,function,CompareVarValue,0x4000 5
0735,function,JumpIf,EQUAL Function#8
0735,function,ReleaseAll,
0735,function,End,
0735,function,FadeScreen,5 14 0 3
0735,function,WaitFadeScreen,
0735,function,Warp,299 0 498 458 Left
0735,function,FadeScreen,5 14 1 3
0735,function,WaitFadeScreen,
0735,function,ReleaseAll,
0735,function,End,
0735,function,FadeScreen,5 14 0 3
0735,function,WaitFadeScreen,
0735,function,Warp,409 0 488 625 Down
0735,function,FadeScreen,5 14 1 3
0735,function,WaitFadeScreen,
0735,function,ReleaseAll,
0735,function,End,
0735,function,FadeScreen,5 14 0 3
0735,function,WaitFadeScreen,
0735,function,Warp,446 0 159 592 Up
0735,function,FadeScreen,5 14 1 3
0735,function,WaitFadeScreen,
0735,function,ReleaseAll,
0735,function,End,
0735,function,ReleaseAll,
0735,function,End,
0735,function,GetCommonMessageArchive,279 0x800C
0735,function,OpenTouchScreen,
0735,function,MultiTouchStandardText,1 1 0 1 0x4000
0735,function,CreateMultiTouchBox,477 255 0
0735,function,CreateMultiTouchBox,478 255 1
0735,function,CreateMultiTouchBox,479 255 2
0735,function,CreateMultiTouchBox,480 255 3
0735,function,CreateMultiTouchBox,481 255 4
0735,function,CreateMultiTouchBox,482 255 5
0735,function,CreateMultiTouchBox,493 255 6
0735,function,CreateMultiTouchBox,494 255 7
0735,function,CloseMultiTouch,
0735,function,CloseTouchScreen,
0735,function,CompareVarValue,0x4000 0
0735,function,JumpIf,EQUAL Function#1
0735,function,CompareVarValue,0x4000 1
0735,function,JumpIf,EQUAL Function#2
0735,function,CompareVarValue,0x4000 2
0735,function,JumpIf,EQUAL Function#3
0735,function,CompareVarValue,0x4000 3
0735,function,JumpIf,EQUAL Function#4
0735,function,CompareVarValue,0x4000 4
0735,function,JumpIf,EQUAL Function#5
0735,function,CompareVarValue,0x4000 5
0735,function,JumpIf,EQUAL Function#6
0735,function,CompareVarValue,0x4000 6
0735,function,JumpIf,EQUAL Function#7
0735,function,CompareVarValue,0x4000 7
0735,function,JumpIf,EQUAL Function#8
0735,function,ReleaseAll,
0735,function,End,
0736,script,PlayFanfare,SEQ_SE_CONFIRM
0736,script,LockAll,
0736,script,FacePlayer,
0736,script,Message,0
0736,script,WaitButton,
0736,script,CloseMessage,
0736,script,ReleaseAll,
0736,script,End,
0736,script,PlayFanfare,SEQ_SE_CONFIRM
0736,script,LockAll,
0736,script,Message,2
0736,script,WaitButton,
0736,script,CloseMessage,
0736,script,ReleaseAll,
0736,script,End,
0737,script,PlayFanfare,SEQ_SE_CONFIRM
0737,script,LockAll,
0737,script,Message,0
0737,script,WaitButton,
0737,script,CloseMessage,
0737,script,ReleaseAll,
0737,script,End,
0737,script,PlayFanfare,SEQ_SE_CONFIRM
0737,script,LockAll,
0737,script,Message,1
0737,script,WaitButton,
0737,script,CloseMessage,
0737,script,ReleaseAll,
0737,script,End,
0738,script,PlayFanfare,SEQ_SE_CONFIRM
0738,script,LockAll,
0738,script,FacePlayer,
0738,script,CMD_490,0x4122
0738,script,CompareVarValue,0x4122 7
0738,script,JumpIf,EQUAL Function#1
0738,script,GetHour,0x800C
0738,script,CompareVarValue,0x800C 15
0738,script,JumpIf,EQUAL Function#2
0738,script,Message,0
0738,script,WaitButton,
0738,script,CloseMessage,
0738,script,ReleaseAll,
0738,script,End,
0738,function,CheckPokegearNumberRegistered,31 0x4001
0738,function,CompareVarValue,0x4001 1
0738,function,JumpIf,EQUAL Function#3
0738,function,Jump,Function#4
0738,function,CheckFlag,2728
0738,function,JumpIf,EQUAL Function#5
0738,function,Message,1
0738,function,OpenTouchScreen,
0738,function,YesNoTouchScreen,0x800C
0738,function,CloseTouchScreen,
0738,function,CompareVarValue,0x800C 1
0738,function,JumpIf,EQUAL Function#6
0738,function,GetPartyCount,0x800C
0738,function,CompareVarValue,0x800C 1
0738,function,JumpIf,EQUAL Function#7
0738,function,CompareVarValue,0x800C 1
0738,function,JumpIf,DIFFERENT Function#8
0738,function,End,
0738,function,GetHour,0x800C
0738,function,CompareVarValue,0x800C 15
0738,function,JumpIf,EQUAL Function#2
0738,function,Message,0
0738,function,WaitButton,
0738,function,CloseMessage,
0738,function,ReleaseAll,
0738,function,End,
0738,function,CompareVarValue,0x4004 1
0738,function,JumpIf,GREATER/EQUAL Function#9
0738,function,Message,8
0738,function,OpenTouchScreen,
0738,function,YesNoTouchScreen,0x800C
0738,function,CloseTouchScreen,
0738,function,CompareVarValue,0x800C 1
0738,function,JumpIf,EQUAL Function#10
0738,function,RecordPokegearNumber,31
0738,function,TextPlayerName,0
0738,function,Message,9
0738,function,PlaySound,SEQ_ME_POKEGEAR_REGIST
0738,function,WaitSound,
0738,function,Message,10
0738,function,WaitButton,
0738,function,CloseMessage,
0738,function,ReleaseAll,
0738,function,End,
0738,function,Message,5
0738,function,WaitButton,
0738,function,CloseMessage,
0738,function,ReleaseAll,
0738,function,End,
0738,function,Message,6
0738,function,WaitButton,
0738,function,CloseMessage,
0738,function,ReleaseAll,
0738,function,End,
0738,function,SetVar,0x8004 0
0738,function,Jump,Function#11
0738,function,Message,2
0738,function,CloseMessage,
0738,function,FadeScreen,6 1 0 0
0738,function,WaitFadeScreen,
0738,function,ChoosePokemonSelection,
0738,function,GetSelectedPartySlot,0x8004
0738,function,ReturnScreen,
0738,function,FadeScreen,6 1 1 0
0738,function,WaitFadeScreen,
0738,function,CMD_490,0x8004
0738,function,CompareVarValue,0x8004 255
0738,function,JumpIf,EQUAL Function#6
0738,function,GetPartyPokemonID,0x8004 0x4000
0738,function,CompareVarValue,0x4000 0
0738,function,JumpIf,EQUAL Function#12
0738,function,TextPokeNickname,0 0x8004
0738,function,PlayFanfare,SEQ_SE_DP_FW367
0738,function,Message,3
0738,function,WaitFanfare,SEQ_SE_DP_FW367
