entity_type,event_file,maps,entity_index,ow_id,overlay_entry,ow_type,script_file,script_num,flag
overworld,0247,,13,13,282,NORMAL,,17,0x0000
overworld,0248,,0,0,282,NORMAL,,1,0x0000
overworld,0248,,1,1,283,NORMAL,,6,0x0000
overworld,0248,,2,2,31,NORMAL,,11,0x0000
overworld,0248,,3,3,344,NORMAL,,13,0x0000
overworld,0248,,4,4,341,NORMAL,,12,0x0000
overworld,0248,,5,5,332,NORMAL,,9,0x0000
overworld,0248,,6,6,328,NORMAL,,7,0x0000
overworld,0248,,7,7,37,NORMAL,,8,0x0000
overworld,0248,,8,8,325,NORMAL,,10,0x0000
overworld,0249,,0,0,282,NORMAL,,1,0x0000
overworld,0249,,1,1,283,NORMAL,,6,0x0000
overworld,0249,,2,2,351,NORMAL,,9,0x0000
overworld,0249,,3,3,326,NORMAL,,11,0x0000
overworld,0249,,4,4,345,NORMAL,,12,0x0000
overworld,0249,,5,5,326,NORMAL,,13,0x0000
overworld,0249,,6,6,40,NORMAL,,7,0x0000
overworld,0249,,7,7,318,NORMAL,,10,0x0000
overworld,0249,,8,8,316,NORMAL,,14,0x0000
overworld,0249,,9,9,327,NORMAL,,8,0x0000
overworld,0249,,10,10,333,NORMAL,,16,0x0000
overworld,0249,,11,11,333,NORMAL,,17,0x0000
overworld,0251,,0,0,383,NORMAL,,0,0x0225
overworld,0251,,1,1,1011,NORMAL,,0,0x0225
overworld,0251,,2,2,317,NORMAL,,2,0x0000
overworld,0251,,3,3,319,NORMAL,,3,0x0000
overworld,0251,,4,4,1008,NORMAL,,9,0x0000
overworld,0251,,5,5,324,NORMAL,,7,0x0000
overworld,0251,,6,6,1010,NORMAL,,15,0x0000
overworld,0251,,7,7,1015,NORMAL,,13,0x0000
overworld,0251,,8,8,1006,NORMAL,,8,0x0000
overworld,0251,,9,9,329,NORMAL,,4,0x0000
overworld,0251,,10,10,995,NORMAL,,10,0x0000
overworld,0251,,11,11,325,NORMAL,,5,0x0000
overworld,0251,,12,12,1016,NORMAL,,11,0x0000
overworld,0251,,13,13,324,NORMAL,,6,0x0000
overworld,0251,,14,14,1013,NORMAL,,12,0x0000
overworld,0251,,15,15,1017,NORMAL,,14,0x0000
overworld,0251,,16,16,328,NORMAL,,17,0x027E
overworld,0251,,17,17,328,NORMAL,,18,0x027F
overworld,0251,,18,18,334,NORMAL,,16,0x0000
overworld,0253,,0,0,383,NORMAL,,0,0x0000
overworld,0253,,1,1,1011,NORMAL,,0,0x0000
overworld,0253,,2,2,384,NORMAL,,1,0x0000
overworld,0253,,3,3,322,NORMAL,,4,0x0000
overworld,0253,,4,4,317,NORMAL,,2,0x0000
overworld,0253,,5,5,316,NORMAL,,12,0x0000
overworld,0253,,6,6,319,NORMAL,,3,0x0000
overworld,0253,,7,7,326,NORMAL,,9,0x0000
overworld,0253,,8,8,329,NORMAL,,14,0x0000
overworld,0253,,9,9,316,NORMAL,,13,0x0000
overworld,0253,,10,10,331,NORMAL,,8,0x0000
overworld,0253,,11,11,330,NORMAL,,7,0x0000
overworld,0253,,12,12,146,NORMAL,,6,0x0000
overworld,0253,,13,13,328,NORMAL,,10,0x0000
overworld,0253,,14,14,315,NORMAL,,11,0x0000
overworld,0253,,15,15,996,NORMAL,,15,0x0000
overworld,0253,,16,16,994,NORMAL,,17,0x0000
overworld,0253,,17,17,1013,NORMAL,,16,0x0000
overworld,0253,,18,18,324,NORMAL,,5,0x0000
overworld,0255,,0,0,322,NORMAL,,3,0x0000
overworld,0255,,1,1,336,NORMAL,,1,0x0000
overworld,0255,,2,2,336,NORMAL,,2,0x0000
overworld,0255,,3,3,317,NORMAL,,4,0x0000
overworld,0255,,4,4,996,NORMAL,,6,0x0000
overworld,0255,,5,5,319,NORMAL,,5,0x0000
overworld,0255,,6,6,1005,NORMAL,,7,0x0000
overworld,0255,,7,7,396,NORMAL,,0,0x0000
overworld,0255,,8,8,396,NORMAL,,0,0x0000
overworld,0255,,9,9,396,NORMAL,,0,0x0000
overworld,0255,,10,10,397,NORMAL,,0,0x0000
overworld,0255,,11,11,397,NORMAL,,0,0x0000
overworld,0255,,12,12,210,NORMAL,,0,0x0000
overworld,0255,,13,13,396,NORMAL,,0,0x0000
overworld,0255,,14,14,396,NORMAL,,0,0x0000
overworld,0256,,0,0,336,NORMAL,,1,0x0000
overworld,0256,,1,1,336,NORMAL,,2,0x0000
overworld,0256,,2,2,344,NORMAL,,5,0x0000
overworld,0256,,3,3,324,NORMAL,,4,0x0000
overworld,0256,,4,4,327,NORMAL,,3,0x0000
overworld,0256,,5,5,1012,NORMAL,,6,0x0000
overworld,0256,,6,6,1027,NORMAL,,7,0x0000
overworld,0256,,7,7,398,NORMAL,,0,0x02D5
overworld,0256,,8,8,399,NORMAL,,0,0x02D6
overworld,0256,,9,9,400,NORMAL,,0,0x02D7
overworld,0257,,0,0,336,NORMAL,,2,0x0000
overworld,0257,,1,1,336,NORMAL,,1,0x0000
overworld,0257,,2,2,332,NORMAL,,3,0x0000
overworld,0257,,3,3,1018,NORMAL,,4,0x0000
overworld,0257,,4,4,401,NORMAL,,0,0x02D8
overworld,0257,,5,5,402,NORMAL,,0,0x02D9
overworld,0258,,0,0,383,NORMAL,,1,0x0000
overworld,0258,,1,1,403,NORMAL,,0,0x0000
overworld,0258,,2,2,404,NORMAL,,0,0x0000
overworld,0259,DRAGON DEN 02(H298),0,0,387,NORMAL,112,1,0x0000
overworld,0259,DRAGON DEN 02(H298),1,1,330,NORMAL,112,2,0x0000
overworld,0259,DRAGON DEN 02(H298),2,2,330,NORMAL,112,3,0x0000
overworld,0259,DRAGON DEN 02(H298),3,3,359,NORMAL,112,0,0x0000
overworld,0259,DRAGON DEN 02(H298),4,4,328,NORMAL,112,6,0x027E
overworld,0260,DALI 06 HS26(H305),0,0,331,NORMAL,946,1,0x0000
overworld,0260,DALI 06 HS26(H305),1,1,1027,NORMAL,946,2,0x0000
overworld,0261,DALI 07 HS27(H306),0,0,319,NORMAL,947,1,0x0000
overworld,0261,DALI 07 HS27(H306),1,1,325,NORMAL,947,2,0x0000
overworld,0262,DALI 08 HS28(H307),0,0,328,NORMAL,948,1,0x0000
overworld,0262,DALI 08 HS28(H307),1,1,332,NORMAL,948,2,0x0000
overworld,0262,DALI 08 HS28(H307),2,2,330,NORMAL,948,4,0x0000
overworld,0262,DALI 08 HS28(H307),3,3,331,NORMAL,948,3,0x0000
overworld,0262,DALI 08 HS28(H307),4,4,183,NORMAL,948,5,0x0000
overworld,0263,SHED 03 PM06(H282),0,0,334,NORMAL,942,1,0x0000
overworld,0263,SHED 03 PM06(H282),1,1,334,NORMAL,942,2,0x0000
overworld,0263,SHED 03 PM06(H282),2,2,344,NORMAL,942,4,0x0000
overworld,0263,SHED 03 PM06(H282),3,3,324,NORMAL,942,3,0x0000
overworld,0263,SHED 03 PM06(H282),4,4,299,NORMAL,942,10202,0x02A8
overworld,0263,SHED 03 PM06(H282),5,5,193,NORMAL,942,10201,0x02A7
overworld,0264,TROO 02 PC11(H411),0,0,341,NORMAL,944,2,0x0000
overworld,0264,TROO 02 PC11(H411),1,1,316,NORMAL,944,3,0x0000
overworld,0264,TROO 02 PC11(H411),2,2,324,NORMAL,944,4,0x0000
overworld,0264,TROO 02 PC11(H411),3,3,335,NORMAL,944,1,0x0000
overworld,0264,TROO 02 PC11(H411),4,4,336,NORMAL,944,9017,0x0000
overworld,0264,TROO 02 PC11(H411),5,5,336,NORMAL,944,9003,0x0000
overworld,0264,TROO 02 PC11(H411),6,6,336,NORMAL,944,9001,0x0000
overworld,0265,DALI 09 HS29(H308),0,0,332,NORMAL,939,1,0x0000
overworld,0266,RADE 06 HS30(H361),0,0,347,NORMAL,940,1,0x0000
overworld,0267,RADE 07 HS31(H362),0,0,325,NORMAL,219,1,0x0000
overworld,0269,,0,0,85,NORMAL,,10001,0x0010
overworld,0269,,1,1,85,NORMAL,,10001,0x0011
overworld,0269,,2,2,85,NORMAL,,10001,0x0012
overworld,0269,,3,3,85,NORMAL,,10001,0x0013
overworld,0269,,4,4,385,NORMAL,,0,0x0303
overworld,0269,,5,5,101,NORMAL,,0,0x0311
overworld,0270,,0,0,34,NORMAL,,4,0x0000
overworld,0270,,1,1,34,NORMAL,,6,0x0000
overworld,0270,,2,2,34,NORMAL,,5,0x0000
overworld,0270,,3,3,372,NORMAL,,9,0x0270
overworld,0271,,0,0,335,NORMAL,,1,0x0000
overworld,0271,,1,1,330,NORMAL,,3,0x0000
overworld,0271,,2,2,344,NORMAL,,2,0x0000
overworld,0271,,3,3,1012,NORMAL,,4,0x0000
overworld,0271,,4,4,334,NORMAL,,5,0x0000
overworld,0271,,5,5,148,NORMAL,,0,0x0250
overworld,0271,,6,6,336,NORMAL,,9003,0x0000
overworld,0271,,7,7,336,NORMAL,,9001,0x0000
overworld,0271,,8,8,394,NORMAL,,9,0x0000
overworld,0272,,0,0,360,NORMAL,,2,0x0000
overworld,0272,,1,1,289,NORMAL,,0,0x020B
overworld,0272,,2,2,290,NORMAL,,0,0x0211
overworld,0272,,3,3,349,NORMAL,,0,0x0211
overworld,0272,,4,4,349,NORMAL,,0,0x0211
overworld,0273,,0,0,361,NORMAL,,2,0x0000
overworld,0273,,1,1,289,NORMAL,,0,0x020C
overworld,0273,,2,2,290,NORMAL,,0,0x0212
overworld,0273,,3,3,349,NORMAL,,0,0x0212
overworld,0273,,4,4,349,NORMAL,,0,0x0212
overworld,0274,,0,0,362,NORMAL,,2,0x0000
overworld,0274,,1,1,289,NORMAL,,0,0x020D
overworld,0274,,2,2,290,NORMAL,,0,0x0213
overworld,0274,,3,3,290,NORMAL,,0,0x0213
overworld,0274,,4,4,290,NORMAL,,0,0x0213
overworld,0275,,0,0,363,NORMAL,,2,0x0000
overworld,0275,,1,1,289,NORMAL,,0,0x020E
overworld,0275,,2,2,290,NORMAL,,0,0x0214
overworld,0275,,3,3,290,NORMAL,,0,0x0214
overworld,0275,,4,4,290,NORMAL,,0,0x0214
overworld,0276,,0,0,364,NORMAL,,0,0x0000
overworld,0276,,1,1,366,NORMAL,,0,0x0000
overworld,0276,,2,2,389,NORMAL,,0,0x0000
overworld,0276,,3,3,289,NORMAL,,0,0x0210
overworld,0276,,4,4,290,NORMAL,,0,0x0000
overworld,0277,,0,0,364,NORMAL,,0,0x0000
overworld,0278,BOAT 01(H96),0,0,348,NORMAL,156,3,0x0000
overworld,0278,BOAT 01(H96),1,1,348,NORMAL,156,1,0x0000
overworld,0278,BOAT 01(H96),2,2,348,NORMAL,156,2,0x0000
overworld,0278,BOAT 01(H96),3,3,341,NORMAL,156,4,0x0215
overworld,0279,BOAT 02(H97),0,0,236,NORMAL,157,1,0x0000
overworld,0279,BOAT 02(H97),1,1,316,NORMAL,157,2,0x0217
overworld,0280,BOAT 03(H98),0,0,348,NORMAL,158,1,0x021A
overworld,0280,BOAT 03(H98),1,1,341,TRAINER,158,3230,0x022B
overworld,0280,BOAT 03(H98),2,2,218,TRAINER,158,3283,0x022C
overworld,0281,BOAT 04(H99),0,0,333,TRAINER,159,3234,0x022A
overworld,0281,BOAT 04(H99),1,1,324,TRAINER,159,3235,0x022B
overworld,0281,BOAT 04(H99),2,2,327,TRAINER,159,3236,0x022B
overworld,0281,BOAT 04(H99),3,3,377,TRAINER,159,3132,0x022C
overworld,0282,BOAT 05(H100),0,0,227,TRAINER,160,3398,0x022A
overworld,0282,BOAT 05(H100),1,1,326,TRAINER,160,3208,0x022B
overworld,0282,BOAT 05(H100),2,2,323,TRAINER,160,3040,0x022C
overworld,0282,BOAT 05(H100),3,3,318,TRAINER,160,3078,0x022C
overworld,0293,HOTEL 2 HS33(H365),0,0,331,NORMAL,222,1,0x0000
overworld,0294,NAVEL WEST 03(H34),0,0,1303,NORMAL,48,1,0x030A
overworld,0296,,0,0,87,NORMAL,,7036,0x046C
overworld,0296,,1,1,87,NORMAL,,7035,0x046D
overworld,0296,,2,2,87,NORMAL,,7158,0x046E
overworld,0296,,3,3,87,NORMAL,,7081,0x046F
overworld,0299,BOAT 06(H101),0,0,341,NORMAL,161,1,0x0216
overworld,0299,BOAT 06(H101),1,1,328,TRAINER,161,3423,0x022A
overworld,0299,BOAT 06(H101),2,2,316,TRAINER,161,3424,0x022A
overworld,0299,BOAT 06(H101),3,3,316,TRAINER,161,5424,0x022A
overworld,0299,BOAT 06(H101),4,4,316,NORMAL,161,3,0x0218
overworld,0299,BOAT 06(H101),5,5,338,TRAINER,161,3366,0x022B
overworld,0299,BOAT 06(H101),6,6,351,TRAINER,161,3421,0x022B
overworld,0299,BOAT 06(H101),7,7,329,TRAINER,161,3351,0x022C
overworld,0299,BOAT 06(H101),8,8,328,TRAINER,161,3422,0x022C
overworld,0300,BOAT 07(H102),0,0,316,NORMAL,162,4,0x0219
overworld,0300,BOAT 07(H102),1,1,348,NORMAL,162,1,0x022A
overworld,0300,BOAT 07(H102),2,2,346,TRAINER,162,3138,0x022A
overworld,0300,BOAT 07(H102),3,3,348,TRAINER,162,3238,0x022A
overworld,0300,BOAT 07(H102),4,4,378,TRAINER,162,3241,0x022A
overworld,0300,BOAT 07(H102),5,5,347,TRAINER,162,3127,0x022B
overworld,0300,BOAT 07(H102),6,6,348,TRAINER,162,3239,0x022B
overworld,0300,BOAT 07(H102),7,7,344,TRAINER,162,3338,0x022B
overworld,0300,BOAT 07(H102),8,8,348,TRAINER,162,3240,0x022C
overworld,0300,BOAT 07(H102),9,9,146,TRAINER,162,3427,0x022C
overworld,0300,BOAT 07(H102),10,10,146,TRAINER,162,3428,0x022C
overworld,0300,BOAT 07(H102),11,11,329,TRAINER,162,3426,0x022C
overworld,0301,SYDT DOCK 02(H230),0,0,348,NORMAL,153,1,0x0000
overworld,0301,SYDT DOCK 02(H230),1,1,348,NORMAL,153,4,0x0000
overworld,0301,SYDT DOCK 02(H230),2,2,326,NORMAL,153,5,0x0000
overworld,0301,SYDT DOCK 02(H230),3,3,369,NORMAL,153,7,0x02C9
overworld,0302,BAIR 05 DCARE(H255),0,0,331,NORMAL,238,9501,0x0000
overworld,0302,BAIR 05 DCARE(H255),1,1,101,NORMAL,238,0,0x022D
overworld,0302,BAIR 05 DCARE(H255),2,2,1032,NORMAL,238,0,0x022D
overworld,0304,,0,0,87,NORMAL,,7027,0x047C
overworld,0305,,0,0,87,NORMAL,,7078,0x047D
overworld,0305,,1,1,87,NORMAL,,7002,0x047E
overworld,0305,,2,2,87,NORMAL,,7051,0x047F
overworld,0306,,0,0,87,NORMAL,,7050,0x0480
overworld,0307,,0,0,87,NORMAL,,7024,0x0481
overworld,0307,,1,1,87,NORMAL,,7027,0x0482
overworld,0309,,0,0,87,NORMAL,,7023,0x0484
overworld,0309,,1,1,87,NORMAL,,7041,0x0485
overworld,0309,,2,2,87,NORMAL,,7092,0x0486
overworld,0311,HO-OH TWR TOP(H46),0,0,232,NORMAL,21,2,0x0244
overworld,0311,HO-OH TWR TOP(H46),1,1,232,NORMAL,21,5,0x0244
overworld,0311,HO-OH TWR TOP(H46),2,2,232,NORMAL,21,5,0x0244
overworld,0311,HO-OH TWR TOP(H46),3,3,232,NORMAL,21,5,0x0244
overworld,0311,HO-OH TWR TOP(H46),4,4,232,NORMAL,21,5,0x0244
overworld,0311,HO-OH TWR TOP(H46),5,5,425,NORMAL,21,1,0x0242
overworld,0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),0,1,85,NORMAL,129,10001,0x0010
overworld,0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),1,2,85,NORMAL,129,10001,0x0011
overworld,0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),2,3,85,NORMAL,129,10001,0x0012
overworld,0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),3,4,85,NORMAL,129,10001,0x0013
overworld,0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),4,5,85,NORMAL,129,10001,0x0014
overworld,0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),5,6,85,NORMAL,129,10001,0x0015
overworld,0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),6,0,85,NORMAL,129,10001,0x0016
overworld,0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),7,7,85,NORMAL,129,10001,0x0017
overworld,0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),8,8,85,NORMAL,129,10001,0x0018
overworld,0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),9,9,85,NORMAL,129,10001,0x0019
overworld,0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),10,10,85,NORMAL,129,10001,0x001A
overworld,0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),11,11,85,NORMAL,129,10001,0x001B
overworld,0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),12,12,85,NORMAL,129,10001,0x001C
overworld,0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),13,13,85,NORMAL,129,10001,0x001D
overworld,0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),14,14,85,NORMAL,129,10001,0x001E
overworld,0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),15,15,85,NORMAL,129,10001,0x001F
overworld,0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),16,16,85,NORMAL,129,10001,0x0020
overworld,0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),17,17,85,NORMAL,129,10001,0x0021
overworld,0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),18,18,85,NORMAL,129,10001,0x0022
overworld,0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),19,19,85,NORMAL,129,10001,0x0023
overworld,0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),20,20,85,NORMAL,129,10001,0x0024
overworld,0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),21,21,351,TRAINER,129,3217,0x0000
overworld,0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),22,22,338,TRAINER,129,3218,0x0000
overworld,0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),23,23,351,TRAINER,129,3219,0x0000
overworld,0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),24,24,351,TRAINER,129,3220,0x0000
overworld,0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),25,25,377,TRAINER,129,3224,0x0000
overworld,0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),26,26,351,TRAINER,129,3225,0x0000
overworld,0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),27,27,351,TRAINER,129,3226,0x0000
overworld,0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),28,28,219,TRAINER,129,3230,0x0000
overworld,0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),29,29,5,TRAINER,129,3231,0x0000
overworld,0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),30,30,351,TRAINER,129,3235,0x0000
overworld,0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),31,31,351,TRAINER,129,3236,0x0000
overworld,0313,VOLTIC CAVE 1(H152); VOLTIC CAVE 2(H153); VOLTIC CAVE 3(H155); VOLTIC CAVE 4(H156); VOLTIC CAVE 5(H158); VOLTIC CAVE 6(H159),32,32,377,TRAINER,129,3236,0x0000
overworld,0315,,0,0,335,NORMAL,,1,0x0000
overworld,0315,,1,1,336,NORMAL,,9017,0x0000
overworld,0315,,2,2,336,NORMAL,,9003,0x0000
overworld,0315,,3,3,336,NORMAL,,9001,0x0000
overworld,0315,,4,4,347,NORMAL,,2,0x0000
overworld,0315,,5,5,348,NORMAL,,3,0x0000
overworld,0315,,6,6,315,NORMAL,,4,0x0000
overworld,0316,SHED 02 PCR08(H281),0,0,286,NORMAL,780,9203,0x0000
overworld,0316,SHED 02 PCR08(H281),1,1,336,NORMAL,780,9202,0x0000
overworld,0316,SHED 02 PCR08(H281),2,2,336,NORMAL,780,9201,0x0000
overworld,0317,DALI 03 PM07(H302),0,0,334,NORMAL,777,1,0x0000
overworld,0317,DALI 03 PM07(H302),1,1,334,NORMAL,777,2,0x0000
overworld,0317,DALI 03 PM07(H302),2,2,325,NORMAL,777,4,0x0000
overworld,0317,DALI 03 PM07(H302),3,3,322,NORMAL,777,3,0x0000
overworld,0317,DALI 03 PM07(H302),4,4,299,NORMAL,777,10202,0x02A8
overworld,0317,DALI 03 PM07(H302),5,5,193,NORMAL,777,10201,0x02A7
overworld,0318,HOTEL 2 HS34(H367),0,0,347,NORMAL,781,1,0x0000
overworld,0318,HOTEL 2 HS34(H367),1,1,183,NORMAL,781,2,0x0000
overworld,0319,,0,0,341,NORMAL,,1,0x0000
overworld,0319,,1,1,326,NORMAL,,2,0x0000
overworld,0319,,2,2,325,NORMAL,,4,0x0000
overworld,0319,,3,3,332,NORMAL,,3,0x0000
overworld,0319,,4,4,1030,NORMAL,,5,0x0000
overworld,0319,,5,5,234,NORMAL,,0,0x02FC
overworld,0320,HOTEL 2 HS35(H369),0,0,329,NORMAL,783,1,0x0000
overworld,0320,HOTEL 2 HS35(H369),1,1,146,NORMAL,783,2,0x0000
overworld,0321,TROO 06 HS36(H415),0,0,341,NORMAL,784,1,0x0000
overworld,0322,DALI 04 GYM06(H303),0,0,349,NORMAL,778,16,0x031A
overworld,0322,DALI 04 GYM06(H303),1,1,349,NORMAL,778,17,0x031A
overworld,0322,DALI 04 GYM06(H303),2,2,349,NORMAL,778,18,0x031A
overworld,0322,DALI 04 GYM06(H303),3,3,349,NORMAL,778,19,0x031A
overworld,0322,DALI 04 GYM06(H303),4,4,349,NORMAL,778,20,0x031A
overworld,0322,DALI 04 GYM06(H303),5,5,349,NORMAL,778,21,0x031A
overworld,0322,DALI 04 GYM06(H303),6,6,323,TRAINER,778,3231,0x0000
overworld,0322,DALI 04 GYM06(H303),7,7,378,TRAINER,778,3395,0x0000
overworld,0322,DALI 04 GYM06(H303),8,8,341,TRAINER,778,3336,0x0000
overworld,0322,DALI 04 GYM06(H303),9,9,368,NORMAL,778,24,0x02F0
overworld,0322,DALI 04 GYM06(H303),10,10,168,NORMAL,778,25,0x0000
overworld,0323,,0,0,328,NORMAL,,1,0x025B
overworld,0323,,1,1,394,NORMAL,,3,0x0000
overworld,0324,,0,0,286,NORMAL,,9203,0x0000
overworld,0324,,1,1,336,NORMAL,,9202,0x0000
overworld,0324,,2,2,336,NORMAL,,9201,0x0000
overworld,0325,RADE 03 PCR10(H358),0,0,286,NORMAL,936,9203,0x0000
overworld,0325,RADE 03 PCR10(H358),1,1,336,NORMAL,936,9202,0x0000
overworld,0325,RADE 03 PCR10(H358),2,2,336,NORMAL,936,9201,0x0000
overworld,0326,TROO 03 PCR11(H412),0,0,286,NORMAL,945,9203,0x0000
overworld,0326,TROO 03 PCR11(H412),1,1,336,NORMAL,945,9202,0x0000
overworld,0326,TROO 03 PCR11(H412),2,2,336,NORMAL,945,9201,0x0000
overworld,0327,DEPART 2 F1(H447),0,0,427,NORMAL,789,1,0x0000
overworld,0327,DEPART 2 F1(H447),1,1,341,NORMAL,789,2,0x0000
overworld,0327,DEPART 2 F1(H447),2,2,327,NORMAL,789,3,0x0000
overworld,0327,DEPART 2 F1(H447),3,3,299,NORMAL,789,10202,0x02A8
overworld,0327,DEPART 2 F1(H447),4,4,193,NORMAL,789,10201,0x02A7
overworld,0328,DEPART 2 F2(H448),0,0,334,NORMAL,790,1,0x0000
overworld,0328,DEPART 2 F2(H448),1,1,334,NORMAL,790,2,0x0000
