Trainer#,TrainerID,TrainerName,Location,OWID,TrainerClass,Level,Pokemon 1,Pokemon 2,Pokemon 3,Pokemon 4,Pokemon 5,Pokemon 6,Implemented,Battle Type,Category
900,900,Thalia,,40,TRAINERCLASS_PKMN_RANGER_F,76,TOGEKISS,SNORLAX,ELECTIVIRE,TSAREENA,LATIOS,MEGA_GALLADE,,,ALLIANCE 97
901,901,Uriel,,39,TRAINERCLASS_PKMN_RANGER_M,76,WEEZING_GALARIAN,RILLABOOM,MEGA_LUCARIO,,,,,Double Battle,ALLIANCE 100
902,902,Vesper,,40,TRAINERCLASS_PKMN_RANGER_F,76,SLAKING,DARMANITAN,AMPHAROS,,,,,Double Battle,ALLIANCE 98
903,903,Wren,,39,TRAINERCLASS_PKMN_RANGER_M,76,URSALUNA,PHEROMOSA,MAGMORTAR,ARTICUNO,ARCHALUDON,MEGA_BLASTOISE,,,ALLIANCE 102
904,904,Ysolda,,40,TRAINERCLASS_PKMN_RANGER_F,76,PALAFIN,IRON_THORNS,SERPERIOR,TINKATON,DRAGONITE,MEGA_BLAZIKEN,,,ALLIANCE 99
905,905,Zephyr,,39,TRAINERCLASS_PKMN_RANGER_M,76,TERRAKION,COBALION,MESPRIT,SUICUNE,KYUREM,MEGA_KANGASKHAN,,,ALLIANCE 103
906,906,Aubin,,40,TRAINERCLASS_PKMN_RANGER_F,76,STAKATAKA,UXIE,KELDEO,ENTEI,GLASTRIER,MEGA_VENUSAUR,,,ALLIANCE 101
907,907,Bellamy,,39,TRAINERCLASS_PKMN_RANGER_M,78,ARCANINE,SHAYMIN,AZELF,MILOTIC,ZAPDOS,MEGA_LUCARIO,,,ALLIANCE 106
908,908,Coraline,,40,TRAINERCLASS_PKMN_RANGER_F,78,TAPU_KOKO,RAIKOU,MEGA_MANECTRIC,,,,,Double Battle,ALLIANCE 104
909,909,Darion,,40,TRAINERCLASS_PKMN_RANGER_F,78,MEGA_AMPHAROS,IRON_THORNS,ZERAORA,,,,,Double Battle,ALLIANCE 105
910,910,Elora,,40,TRAINERCLASS_PKMN_RANGER_F,78,TAPU_BULU,SERPERIOR,MEGA_SCEPTILE,,,,,Double Battle,ALLIANCE 107
911,911,Faelan,,39,TRAINERCLASS_PKMN_RANGER_M,78,MEGA_VENUSAUR,KARTANA,CELEBI,,,,,Double Battle,ALLIANCE 108
912,912,Grier,,40,TRAINERCLASS_PKMN_RANGER_F,78,TAPU_FINI,IRON_VALIANT,MEGA_ALTARIA,,,,,Double Battle,ALLIANCE 109
913,913,Hyacinth,,39,TRAINERCLASS_PKMN_RANGER_M,78,NINETALES_ALOLAN,MAGEARNA,MEGA_GARDEVOIR,,,,,Double Battle,ALLIANCE 110
914,914,Isolde,,40,TRAINERCLASS_PKMN_RANGER_F,78,TAPU_LELE,CALYREX_ICE,MEGA_LATIOS,,,,,Double Battle,ALLIANCE 111
915,915,Jaxen,,39,TRAINERCLASS_PKMN_RANGER_M,78,MEGA_LATIAS,NECROZMA,VICTINI,,,,,Double Battle,ALLIANCE 112
916,916,Kerra,,40,TRAINERCLASS_PKMN_RANGER_F,78,MEGA_SWAMPERT,KINGDRA,PALKIA,,,,,Double Battle,ALLIANCE 113
917,917,Lysander,,39,TRAINERCLASS_PKMN_RANGER_M,78,KYOGRE,LAPRAS,MEGA_BLASTOISE,,,,,Double Battle,ALLIANCE 114
918,918,Mireille,,40,TRAINERCLASS_PKMN_RANGER_F,80,MEGA_BLAZIKEN,MANAPHY,BUZZWOLE,LUGIA,ZACIAN,DIALGA,,,ALLIANCE 115
919,919,Nerys,,40,TRAINERCLASS_PKMN_RANGER_F,80,CELESTEELA,KELDEO_RESOLUTE,HO_OH,XERNEAS,MIRAIDON,MEGA_METAGROSS,,,ALLIANCE 116
920,920,Oberon,,40,TRAINERCLASS_PKMN_RANGER_F,82,JIRACHI,LUNALA,TAPU_KOKO,VOLCANION,SHAYMIN_SKY,MEGA_DIANCIE,,,ALLIANCE 117
921,921,Phaedra,,39,TRAINERCLASS_PKMN_RANGER_M,84,RESHIRAM,NECROZMA_DUSK_MANE,KYOGRE,URSHIFU_RAPID_STRIKE,CRESSELIA,MEWTWO,,,ALLIANCE 118
922,922,Quorin,,40,TRAINERCLASS_PKMN_RANGER_F,86,KYUREM_WHITE,NECROZMA_ULTRA_DUSK_MANE,KYOGRE_PRIMAL,ZACIAN_CROWNED,CRESSELIA,MEGA_MEWTWO_X,,,ALLIANCE 119
923,923,BRUNO,,295,TRAINERCLASS_ELITE_FOUR_BRUNO,84,COPPERAJAH,GOODRA_HISUIAN,KLINKLANG,EXCADRILL,MAGNEZONE,MEGA_AGGRON,,,E4 1.1.1
924,924,BRUNO,,295,TRAINERCLASS_ELITE_FOUR_BRUNO,87,ARCHALUDON,AEGISLASH,CORVIKNIGHT,IRON_THORNS,MELMETAL,MEGA_LUCARIO,,,E4 1.2.1
925,925,KAREN,,295,TRAINERCLASS_ELITE_FOUR_KAREN,85,KROOKODILE,MAMOSWINE,FLYGON,MUDSDALE,SANDACONDA,MEGA_STEELIX,,,E4 2.1.1
926,926,KAREN,,295,TRAINERCLASS_ELITE_FOUR_KAREN,88,TOEDSCRUEL,SANDY_SHOCKS,GREAT_TUSK,RHYPERIOR,URSALUNA,MEGA_GARCHOMP,,,E4 2.2.1
927,927,KOGA,,295,TRAINERCLASS_ELITE_FOUR_KOGA,85,ORANGURU,HATTERENE,MEGA_GARDEVOIR,,,,,Double Battle,E4 3.1.1
928,928,KOGA,,295,TRAINERCLASS_ELITE_FOUR_KOGA,85,MALAMAR,STARMIE,MEGA_GALLADE,,,,,Double Battle,E4 3.1.2
929,929,KOGA,,295,TRAINERCLASS_ELITE_FOUR_KOGA,88,ESPEON,SCREAM_TAIL,MEGA_METAGROSS,,,,,Double Battle,E4 3.2.1
930,930,KOGA,,295,TRAINERCLASS_ELITE_FOUR_KOGA,88,BRONZONG,ARMAROUGE,MEGA_ALAKAZAM,,,,,Double Battle,E4 3.2.2
931,931,WILL,,295,TRAINERCLASS_ELITE_FOUR_WILL,86,KOMMO-O,ROARING_MOON,KINGDRA,ARCTOZOLT,NAGANADEL,MEGA_ALTARIA,,,E4 4.1.1
932,932,WILL,,295,TRAINERCLASS_ELITE_FOUR_WILL,90,BAXCALIBUR,DRACOVISH,DRAGONITE,GOODRA,HYDREIGON,MEGA_SALAMENCE,,,E4 4.2.1
933,933,FINN,,295,TRAINERCLASS_CHAMPION ,90,TERAPAGOS,ETERNATUS,RAYQUAZA,ZYGARDE,MEW,ARCEUS,,,E4 CHAMP 1.1
934,934,FINN,,9,TRAINERCLASS_CHAMPION ,90,ETERNATUS,TERAPAGOS,RAYQUAZA,ZYGARDE,MEW,ARCEUS,,,E4 CHAMP 1.2
935,935,FINN,,295,TRAINERCLASS_CHAMPION ,95,TERAPAGOS_TERASTAL,ETERNATUS_ETERNAMAX,MEGA_RAYQUAZA,ZYGARDE_COMPLETE,MEW,ARCEUS,,,E4 CHAMP 2.1
936,936,FINN,,11,TRAINERCLASS_CHAMPION ,95,ETERNATUS_ETERNAMAX,TERAPAGOS_TERASTAL,MEGA_RAYQUAZA,ZYGARDE_COMPLETE,MEW,ARCEUS,,,E4 CHAMP 2.2
937,937,FINN,,12,TRAINERCLASS_CHAMPION ,95,ZYGARDE_COMPLETE,ETERNATUS_ETERNAMAX,MEGA_RAYQUAZA,TERAPAGOS_TERASTAL,MEW,ARCEUS,,,E4 CHAMP 2.3
938,938,FALKNER,Lobart Gym 1 Normal,,TRAINERCLASS_LEADER_FALKNER,11,BUNEARY,STARLY,MEOWTH,EEVEE,,,,,GYM LEADER 1.1.2
939,939,FALKNER,Lobart Gym 1 Normal,,TRAINERCLASS_LEADER_FALKNER,11,MEOWTH,BUNEARY,STARLY,EEVEE,,,,,GYM LEADER 1.1.3
940,940,FALKNER,Lobart Gym 1 Normal,,TRAINERCLASS_LEADER_FALKNER,14,ZORUA_HISUIAN,DEERLING,LITLEO,MEGA_LOPUNNY,HELIOPTILE,,,,GYM LEADER 1.2.2
941,941,FALKNER,Lobart Gym 1 Normal,,TRAINERCLASS_LEADER_FALKNER,14,ZORUA_HISUIAN,DEERLING,LITLEO,MEGA_LOPUNNY,HELIOPTILE,,,,GYM LEADER 1.2.3
942,942,BUGSY,Melton Gym 2 Fighting,,TRAINERCLASS_LEADER_BUGSY,16,GURDURR,RIOLU,CRABRAWLER,MACHOKE,MEGA_HERACROSS,,,,GYM LEADER 2.1.2
943,943,BUGSY,Melton Gym 2 Fighting,,TRAINERCLASS_LEADER_BUGSY,16,MACHOKE,RIOLU,GURDURR,CRABRAWLER,MEGA_HERACROSS,,,,GYM LEADER 2.1.3
944,944,BUGSY,,,TRAINERCLASS_LEADER_BUGSY,18,THROH,FALINKS,SAWK,PAWMO,FARFETCHD_GALARIAN,MEGA_MEDICHAM,,,GYM LEADER 2.2.2
945,945,BUGSY,,,TRAINERCLASS_LEADER_BUGSY,18,SAWK,THROH,FALINKS,PAWMO,FARFETCHD_GALARIAN,MEGA_MEDICHAM,,,GYM LEADER 2.2.3
946,946,MORTY,,,TRAINERCLASS_LEADER_MORTY,32,GASTRODON,GOREBYSS,CLAUNCHER,DREDNAW,MEGA_GYARADOS,,,,GYM LEADER 4.1.2
947,947,MORTY,,,TRAINERCLASS_LEADER_MORTY,32,PELIPPER,GOREBYSS,CLAUNCHER,GASTRODON,MEGA_GYARADOS,,,,GYM LEADER 4.1.3
948,948,MORTY,,,TRAINERCLASS_LEADER_MORTY,36,GASTRODON,HUNTAIL,PALAFIN,TAUROS_AQUA,GYARADOS,MEGA_SWAMPERT,,,GYM LEADER 4.2.2
949,949,MORTY,,,TRAINERCLASS_LEADER_MORTY,36,PELIPPER,HUNTAIL,PALAFIN,TAUROS_AQUA,DREDNAW,MEGA_SWAMPERT,,,GYM LEADER 4.2.3
950,950,JASMINE,,,TRAINERCLASS_LEADER_JASMINE,46,EELEKTROSS,RAICHU_ALOLAN,GOLEM_ALOLAN,JOLTEON,ELECTRODE_HISUIAN,MEGA_MANECTRIC,,,GYM LEADER 6.2.1
951,951,JASMINE,,,TRAINERCLASS_LEADER_JASMINE,46,ELECTRODE_HISUIAN,RAICHU_ALOLAN,EELEKTROSS,JOLTEON,GOLEM_ALOLAN,MEGA_MANECTRIC,,,GYM LEADER 6.2.2
952,952,CHUCK,,,TRAINERCLASS_LEADER_CHUCK,60,ROTOM_FAN,GYARADOS,BOMBIRDIER,HAWLUCHA,TOUCANNON,MEGA_PINSIR,,,GYM LEADER 7.1.2
953,953,CHUCK,,,TRAINERCLASS_LEADER_CHUCK,60,HAWLUCHA,ROTOM_FAN,BOMBIRDIER,GYARADOS,TOUCANNON,MEGA_PINSIR,,,GYM LEADER 7.1.3
954,954,CHUCK,,,TRAINERCLASS_LEADER_CHUCK,64,CORVIKNIGHT,GLISCOR,TOGEKISS,TALONFLAME,STARAPTOR,MEGA_PIDGEOT,,,GYM LEADER 7.2.2
955,955,CHUCK,,,TRAINERCLASS_LEADER_CHUCK,64,TALONFLAME,CORVIKNIGHT,TOGEKISS,GLISCOR,STARAPTOR,MEGA_PIDGEOT,,,GYM LEADER 7.2.3
956,956,CLAIR,,,TRAINERCLASS_LEADER_CLAIR,70,GHOLDENGO,DECIDUEYE,ANNIGILAPE,TYPHLOSION_HISUIAN,DUSKNOIR,MEGA_BANETTE,,,GYM LEADER 8.1.2
957,957,CLAIR,,,TRAINERCLASS_LEADER_CLAIR,70,TYPHLOSION_HISUIAN,DECIDUEYE,GHOLDENGO,ANNIGILAPE,DUSKNOIR,MEGA_BANETTE,,,GYM LEADER 8.1.3
958,958,CLAIR,,,TRAINERCLASS_LEADER_CLAIR,75,BASCULEGION,MIMIKYU,CERULEDGE,AEGISLASH,DRAGAPULT,MEGA_GENGAR,,,GYM LEADER 8.2.2
959,959,CLAIR,,,TRAINERCLASS_LEADER_CLAIR,75,MIMIKYU,AEGISLASH,CERULEDGE,BASCULEGION,DRAGAPULT,MEGA_GENGAR,,,GYM LEADER 8.2.3
960,960,BRUNO,,,TRAINERCLASS_ELITE_FOUR_BRUNO,84,GOODRA_HISUIAN,COPPERAJAH,KLINKLANG,EXCADRILL,MAGNEZONE,MEGA_AGGRON,,,E4 1.1.2
961,961,BRUNO,,,TRAINERCLASS_ELITE_FOUR_BRUNO,84,MAGNEZONE,GOODRA_HISUIAN,KLINKLANG,EXCADRILL,COPPERAJAH,MEGA_AGGRON,,,E4 1.1.3
962,962,BRUNO,,,TRAINERCLASS_ELITE_FOUR_BRUNO,87,AEGISLASH,ARCHALUDON,CORVIKNIGHT,IRON_THORNS,MELMETAL,MEGA_LUCARIO,,,E4 1.2.2
963,963,BRUNO,,,TRAINERCLASS_ELITE_FOUR_BRUNO,87,CORVIKNIGHT,AEGISLASH,ARCHALUDON,IRON_THORNS,MELMETAL,MEGA_LUCARIO,,,E4 1.2.3
964,964,KAREN,,,TRAINERCLASS_ELITE_FOUR_KAREN,85,MAMOSWINE,KROOKODILE,FLYGON,MUDSDALE,SANDACONDA,MEGA_STEELIX,,,E4 2.1.2
965,965,KAREN,,,TRAINERCLASS_ELITE_FOUR_KAREN,85,FLYGON,MAMOSWINE,KROOKODILE,MUDSDALE,SANDACONDA,MEGA_STEELIX,,,E4 2.1.3
966,966,KAREN,,,TRAINERCLASS_ELITE_FOUR_KAREN,88,SANDY_SHOCKS,TOEDSCRUEL,GREAT_TUSK,RHYPERIOR,URSALUNA,MEGA_GARCHOMP,,,E4 2.2.2
967,967,KAREN,,,TRAINERCLASS_ELITE_FOUR_KAREN,88,GREAT_TUSK,SANDY_SHOCKS,TOEDSCRUEL,RHYPERIOR,URSALUNA,MEGA_GARCHOMP,,,E4 2.2.3
968,968,WILL,,,TRAINERCLASS_ELITE_FOUR_WILL,86,ROARING_MOON,KOMMO-O,KINGDRA,ARCTOZOLT,NAGANADEL,MEGA_ALTARIA,,,E4 4.1.2
969,969,WILL,,,TRAINERCLASS_ELITE_FOUR_WILL,86,KINGDRA,ROARING_MOON,KOMMO-O,ARCTOZOLT,NAGANADEL,MEGA_ALTARIA,,,E4 4.1.3
970,970,WILL,,,TRAINERCLASS_ELITE_FOUR_WILL,90,DRACOVISH,BAXCALIBUR,DRAGONITE,GOODRA,HYDREIGON,MEGA_SALAMENCE,,,E4 4.2.2
971,971,WILL,,,TRAINERCLASS_ELITE_FOUR_WILL,90,DRAGONITE,DRACOVISH,BAXCALIBUR,GOODRA,HYDREIGON,MEGA_SALAMENCE,,,E4 4.2.3
972,972,FINN,,,TRAINERCLASS_CHAMPION ,90,ZYGARDE,ETERNATUS,RAYQUAZA,TERAPAGOS,MEW,ARCEUS,,,E4 CHAMP 1.3
