Pokemon,Move,Method,Level
MEW,CALM_MIND,tm,
MEW,ROAR,tm,
MEW,TOXIC,tm,
MEW,HAIL,tm,
MEW,BULK_UP,tm,
MEW,BULLET_SEED,tm,
MEW,HIDDEN_POWER,tm,
MEW,SUNNY_DAY,tm,
MEW,TAUNT,tm,
MEW,ICE_BEAM,tm,
MEW,BLIZZARD,tm,
MEW,HYPER_BEAM,tm,
MEW,LIGHT_SCREEN,tm,
MEW,PROTECT,tm,
MEW,RAIN_DANCE,tm,
MEW,GIGA_DRAIN,tm,
MEW,SAFEGUARD,tm,
MEW,FRUSTRATION,tm,
MEW,SOLAR_BEAM,tm,
MEW,IRON_TAIL,tm,
MEW,THUNDERBOLT,tm,
MEW,THUNDER,tm,
MEW,EARTHQUAKE,tm,
MEW,RETURN,tm,
MEW,DIG,tm,
MEW,PSYCHIC,tm,
MEW,SHADOW_BALL,tm,
MEW,BRICK_BREAK,tm,
MEW,DOUBLE_TEAM,tm,
MEW,REFLECT,tm,
MEW,SHOCK_WAVE,tm,
MEW,FLAMETHROWER,tm,
MEW,SLUDGE_BOMB,tm,
MEW,SANDSTORM,tm,
MEW,FIRE_BLAST,tm,
MEW,ROCK_TOMB,tm,
MEW,AERIAL_ACE,tm,
MEW,TORMENT,tm,
MEW,FACADE,tm,
MEW,SECRET_POWER,tm,
MEW,REST,tm,
MEW,ATTRACT,tm,
MEW,THIEF,tm,
MEW,STEEL_WING,tm,
MEW,SKILL_SWAP,tm,
MEW,SNATCH,tm,
MEW,OVERHEAT,tm,
MEW,ROOST,tm,
MEW,FOCUS_BLAST,tm,
MEW,ENERGY_BALL,tm,
MEW,FALSE_SWIPE,tm,
MEW,BRINE,tm,
MEW,FLING,tm,
MEW,CHARGE_BEAM,tm,
MEW,ENDURE,tm,
MEW,DRAGON_PULSE,tm,
MEW,DRAIN_PUNCH,tm,
MEW,WILL_O_WISP,tm,
MEW,SILVER_WIND,tm,
MEW,EMBARGO,tm,
MEW,EXPLOSION,tm,
MEW,SHADOW_CLAW,tm,
MEW,PAYBACK,tm,
MEW,RECYCLE,tm,
MEW,GIGA_IMPACT,tm,
MEW,ROCK_POLISH,tm,
MEW,FLASH,tm,
MEW,STONE_EDGE,tm,
MEW,AVALANCHE,tm,
MEW,THUNDER_WAVE,tm,
MEW,GYRO_BALL,tm,
MEW,SWORDS_DANCE,tm,
MEW,STEALTH_ROCK,tm,
MEW,PSYCH_UP,tm,
MEW,CAPTIVATE,tm,
MEW,DARK_PULSE,tm,
MEW,ROCK_SLIDE,tm,
MEW,X_SCISSOR,tm,
MEW,SLEEP_TALK,tm,
MEW,NATURAL_GIFT,tm,
MEW,POISON_JAB,tm,
MEW,DREAM_EATER,tm,
MEW,GRASS_KNOT,tm,
MEW,SWAGGER,tm,
MEW,PLUCK,tm,
MEW,U_TURN,tm,
MEW,SUBSTITUTE,tm,
MEW,FLASH_CANNON,tm,
MEW,TRICK_ROOM,tm,
MEWTWO,LIFE_DEW,level-up,1
MEWTWO,LASER_FOCUS,level-up,1
MEWTWO,DISABLE,level-up,1
MEWTWO,CONFUSION,level-up,1
MEWTWO,SWIFT,level-up,1
MEWTWO,PSYWAVE,level-up,1
MEWTWO,SAFEGUARD,level-up,1
MEWTWO,ANCIENT_POWER,level-up,8
MEWTWO,SWIFT,level-up,8
MEWTWO,PSYCH_UP,level-up,22
MEWTWO,SAFEGUARD,level-up,24
MEWTWO,PSYCHO_CUT,level-up,25
MEWTWO,MIRACLE_EYE,level-up,29
MEWTWO,POWER_SWAP,level-up,49
MEWTWO,GUARD_SWAP,level-up,49
MEWTWO,PSYCHIC,level-up,52
MEWTWO,AMNESIA,level-up,53
MEWTWO,FUTURE_SIGHT,level-up,53
MEWTWO,AURA_SPHERE,level-up,54
MEWTWO,BARRIER,level-up,64
MEWTWO,RECOVER,level-up,66
MEWTWO,MIST,level-up,74
MEWTWO,PSYSTRIKE,level-up,85
MEWTWO,ME_FIRST,level-up,93
MEWTWO,FOCUS_PUNCH,tm,
MEWTWO,WATER_PULSE,tm,
MEWTWO,CALM_MIND,tm,
MEWTWO,TOXIC,tm,
MEWTWO,HAIL,tm,
MEWTWO,BULK_UP,tm,
MEWTWO,HIDDEN_POWER,tm,
MEWTWO,SUNNY_DAY,tm,
MEWTWO,TAUNT,tm,
MEWTWO,ICE_BEAM,tm,
MEWTWO,BLIZZARD,tm,
MEWTWO,HYPER_BEAM,tm,
MEWTWO,LIGHT_SCREEN,tm,
MEWTWO,PROTECT,tm,
MEWTWO,RAIN_DANCE,tm,
MEWTWO,SAFEGUARD,tm,
MEWTWO,FRUSTRATION,tm,
MEWTWO,SOLAR_BEAM,tm,
MEWTWO,IRON_TAIL,tm,
MEWTWO,THUNDERBOLT,tm,
MEWTWO,THUNDER,tm,
MEWTWO,EARTHQUAKE,tm,
MEWTWO,RETURN,tm,
MEWTWO,PSYCHIC,tm,
MEWTWO,SHADOW_BALL,tm,
MEWTWO,BRICK_BREAK,tm,
MEWTWO,DOUBLE_TEAM,tm,
MEWTWO,REFLECT,tm,
MEWTWO,SHOCK_WAVE,tm,
MEWTWO,FLAMETHROWER,tm,
MEWTWO,SANDSTORM,tm,
MEWTWO,FIRE_BLAST,tm,
MEWTWO,ROCK_TOMB,tm,
MEWTWO,TORMENT,tm,
MEWTWO,FACADE,tm,
MEWTWO,SECRET_POWER,tm,
MEWTWO,REST,tm,
MEWTWO,SKILL_SWAP,tm,
MEWTWO,SNATCH,tm,
MEWTWO,FOCUS_BLAST,tm,
MEWTWO,ENERGY_BALL,tm,
MEWTWO,FLING,tm,
MEWTWO,ENDURE,tm,
MEWTWO,DRAIN_PUNCH,tm,
MEWTWO,WILL_O_WISP,tm,
MEWTWO,EMBARGO,tm,
MEWTWO,RECYCLE,tm,
MEWTWO,GIGA_IMPACT,tm,
MEWTWO,FLASH,tm,
MEWTWO,STONE_EDGE,tm,
MEWTWO,AVALANCHE,tm,
MEWTWO,THUNDER_WAVE,tm,
MEWTWO,PSYCH_UP,tm,
MEWTWO,DARK_PULSE,tm,
MEWTWO,ROCK_SLIDE,tm,
MEWTWO,SLEEP_TALK,tm,
MEWTWO,NATURAL_GIFT,tm,
MEWTWO,POISON_JAB,tm,
MEWTWO,DREAM_EATER,tm,
MEWTWO,GRASS_KNOT,tm,
MEWTWO,SWAGGER,tm,
MEWTWO,SUBSTITUTE,tm,
MEWTWO,TRICK_ROOM,tm,
MIENFOO,POUND,level-up,1
MIENFOO,DETECT,level-up,1
MIENFOO,MEDITATE,level-up,5
MIENFOO,FAKE_OUT,level-up,8
MIENFOO,DETECT,level-up,9
MIENFOO,FURY_SWIPES,level-up,15
MIENFOO,DOUBLE_SLAP,level-up,17
MIENFOO,SWIFT,level-up,21
MIENFOO,FORCE_PALM,level-up,26
MIENFOO,REVERSAL,level-up,31
MIENFOO,QUICK_GUARD,level-up,31
MIENFOO,DRAIN_PUNCH,level-up,34
MIENFOO,U_TURN,level-up,35
MIENFOO,JUMP_KICK,level-up,37
MIENFOO,HONE_CLAWS,level-up,40
MIENFOO,CALM_MIND,level-up,41
MIENFOO,BOUNCE,level-up,50
MIENFOO,AURA_SPHERE,level-up,52
MIENFOO,HIGH_JUMP_KICK,level-up,55
MIENFOO,BATON_PASS,egg,
MIENFOO,ENDURE,egg,
MIENFOO,FEINT,egg,
MIENFOO,KNOCK_OFF,egg,
MIENFOO,LOW_KICK,egg,
MIENFOO,ME_FIRST,egg,
MIENFOO,SMELLING_SALTS,egg,
MIENFOO,VITAL_THROW,egg,
MIENFOO,FOCUS_PUNCH,tm,
MIENFOO,CALM_MIND,tm,
MIENFOO,TOXIC,tm,
MIENFOO,BULK_UP,tm,
MIENFOO,HIDDEN_POWER,tm,
MIENFOO,SUNNY_DAY,tm,
MIENFOO,TAUNT,tm,
MIENFOO,PROTECT,tm,
MIENFOO,RAIN_DANCE,tm,
MIENFOO,FRUSTRATION,tm,
MIENFOO,RETURN,tm,
MIENFOO,DIG,tm,
MIENFOO,BRICK_BREAK,tm,
MIENFOO,DOUBLE_TEAM,tm,
MIENFOO,ROCK_TOMB,tm,
MIENFOO,AERIAL_ACE,tm,
MIENFOO,FACADE,tm,
MIENFOO,SECRET_POWER,tm,
MIENFOO,REST,tm,
MIENFOO,ATTRACT,tm,
MIENFOO,FOCUS_BLAST,tm,
MIENFOO,FLING,tm,
MIENFOO,ENDURE,tm,
MIENFOO,DRAIN_PUNCH,tm,
MIENFOO,PAYBACK,tm,
MIENFOO,STONE_EDGE,tm,
MIENFOO,SWORDS_DANCE,tm,
MIENFOO,PSYCH_UP,tm,
MIENFOO,SLEEP_TALK,tm,
MIENFOO,POISON_JAB,tm,
MIENFOO,GRASS_KNOT,tm,
MIENFOO,SWAGGER,tm,
MIENFOO,U_TURN,tm,
MIENFOO,SUBSTITUTE,tm,
MIENSHAO,QUICK_GUARD,level-up,1
MIENSHAO,POUND,level-up,1
MIENSHAO,DETECT,level-up,1
MIENSHAO,FAKE_OUT,level-up,1
MIENSHAO,REVERSAL,level-up,1
MIENSHAO,AURA_SPHERE,level-up,1
MIENSHAO,MEDITATE,level-up,1
MIENSHAO,MEDITATE,level-up,5
MIENSHAO,DETECT,level-up,9
MIENSHAO,FAKE_OUT,level-up,13
MIENSHAO,FURY_SWIPES,level-up,15
MIENSHAO,DOUBLE_SLAP,level-up,17
MIENSHAO,SWIFT,level-up,21
MIENSHAO,FORCE_PALM,level-up,26
MIENSHAO,WIDE_GUARD,level-up,31
MIENSHAO,DRAIN_PUNCH,level-up,34
MIENSHAO,U_TURN,level-up,35
MIENSHAO,JUMP_KICK,level-up,37
MIENSHAO,HONE_CLAWS,level-up,40
MIENSHAO,CALM_MIND,level-up,43
MIENSHAO,BOUNCE,level-up,51
MIENSHAO,AURA_SPHERE,level-up,56
MIENSHAO,HIGH_JUMP_KICK,level-up,61
MIENSHAO,REVERSAL,level-up,63
MIENSHAO,FOCUS_PUNCH,tm,
MIENSHAO,CALM_MIND,tm,
MIENSHAO,TOXIC,tm,
MIENSHAO,BULK_UP,tm,
MIENSHAO,HIDDEN_POWER,tm,
MIENSHAO,SUNNY_DAY,tm,
MIENSHAO,TAUNT,tm,
MIENSHAO,PROTECT,tm,
MIENSHAO,RAIN_DANCE,tm,
MIENSHAO,FRUSTRATION,tm,
MIENSHAO,RETURN,tm,
MIENSHAO,DIG,tm,
MIENSHAO,BRICK_BREAK,tm,
MIENSHAO,DOUBLE_TEAM,tm,
MIENSHAO,ROCK_TOMB,tm,
MIENSHAO,AERIAL_ACE,tm,
MIENSHAO,FACADE,tm,
MIENSHAO,SECRET_POWER,tm,
MIENSHAO,REST,tm,
MIENSHAO,ATTRACT,tm,
MIENSHAO,FOCUS_BLAST,tm,
MIENSHAO,FLING,tm,
MIENSHAO,ENDURE,tm,
MIENSHAO,DRAIN_PUNCH,tm,
MIENSHAO,PAYBACK,tm,
MIENSHAO,GIGA_IMPACT,tm,
MIENSHAO,STONE_EDGE,tm,
MIENSHAO,SWORDS_DANCE,tm,
MIENSHAO,PSYCH_UP,tm,
MIENSHAO,SLEEP_TALK,tm,
MIENSHAO,POISON_JAB,tm,
MIENSHAO,GRASS_KNOT,tm,
MIENSHAO,SWAGGER,tm,
MIENSHAO,U_TURN,tm,
MIENSHAO,SUBSTITUTE,tm,
MIGHTYENA,SNARL,level-up,
MIGHTYENA,SNARL,level-up,1
MIGHTYENA,FIRE_FANG,level-up,1
MIGHTYENA,THUNDER_FANG,level-up,1
MIGHTYENA,ICE_FANG,level-up,1
MIGHTYENA,CRUNCH,level-up,1
MIGHTYENA,THIEF,level-up,1
MIGHTYENA,TACKLE,level-up,1
MIGHTYENA,HOWL,level-up,1
MIGHTYENA,SAND_ATTACK,level-up,1
MIGHTYENA,BITE,level-up,1
MIGHTYENA,HOWL,level-up,4
MIGHTYENA,SAND_ATTACK,level-up,7
MIGHTYENA,BITE,level-up,10
MIGHTYENA,ODOR_SLEUTH,level-up,13
MIGHTYENA,ROAR,level-up,16
MIGHTYENA,SWAGGER,level-up,20
MIGHTYENA,ASSURANCE,level-up,24
MIGHTYENA,SCARY_FACE,level-up,28
MIGHTYENA,EMBARGO,level-up,32
MIGHTYENA,TAUNT,level-up,36
MIGHTYENA,CRUNCH,level-up,40
MIGHTYENA,YAWN,level-up,44
MIGHTYENA,TAKE_DOWN,level-up,48
MIGHTYENA,SUCKER_PUNCH,level-up,52
MIGHTYENA,PLAY_ROUGH,level-up,56
MIGHTYENA,ROAR,tm,
MIGHTYENA,TOXIC,tm,
MIGHTYENA,HIDDEN_POWER,tm,
MIGHTYENA,SUNNY_DAY,tm,
MIGHTYENA,TAUNT,tm,
MIGHTYENA,HYPER_BEAM,tm,
MIGHTYENA,PROTECT,tm,
MIGHTYENA,RAIN_DANCE,tm,
MIGHTYENA,FRUSTRATION,tm,
MIGHTYENA,IRON_TAIL,tm,
MIGHTYENA,RETURN,tm,
MIGHTYENA,DIG,tm,
MIGHTYENA,SHADOW_BALL,tm,
MIGHTYENA,DOUBLE_TEAM,tm,
MIGHTYENA,TORMENT,tm,
MIGHTYENA,FACADE,tm,
MIGHTYENA,SECRET_POWER,tm,
MIGHTYENA,REST,tm,
MIGHTYENA,ATTRACT,tm,
MIGHTYENA,THIEF,tm,
MIGHTYENA,SNATCH,tm,
MIGHTYENA,ENDURE,tm,
MIGHTYENA,EMBARGO,tm,
MIGHTYENA,PAYBACK,tm,
MIGHTYENA,GIGA_IMPACT,tm,
MIGHTYENA,CAPTIVATE,tm,
MIGHTYENA,DARK_PULSE,tm,
MIGHTYENA,SLEEP_TALK,tm,
MIGHTYENA,NATURAL_GIFT,tm,
MIGHTYENA,SWAGGER,tm,
MIGHTYENA,SUBSTITUTE,tm,
MILCERY,TACKLE,level-up,1
MILCERY,AROMATIC_MIST,level-up,1
MILCERY,SWEET_KISS,level-up,5
MILCERY,SWEET_SCENT,level-up,10
MILCERY,DRAINING_KISS,level-up,15
MILCERY,AROMATHERAPY,level-up,20
MILCERY,ATTRACT,level-up,25
MILCERY,ACID_ARMOR,level-up,30
MILCERY,DAZZLING_GLEAM,level-up,35
MILCERY,RECOVER,level-up,40
MILCERY,MISTY_TERRAIN,level-up,45
MILCERY,ENTRAINMENT,level-up,50
MILCERY,TOXIC,tm,
MILCERY,HIDDEN_POWER,tm,
MILCERY,PROTECT,tm,
MILCERY,FRUSTRATION,tm,
MILCERY,RETURN,tm,
MILCERY,DOUBLE_TEAM,tm,
MILCERY,FACADE,tm,
MILCERY,SECRET_POWER,tm,
MILCERY,REST,tm,
MILCERY,ATTRACT,tm,
MILCERY,FLING,tm,
MILCERY,ENDURE,tm,
MILCERY,SLEEP_TALK,tm,
MILCERY,SUBSTITUTE,tm,
MILOTIC,WATER_PULSE,level-up,
MILOTIC,WATER_PULSE,level-up,1
MILOTIC,FLAIL,level-up,1
MILOTIC,SPLASH,level-up,1
MILOTIC,TACKLE,level-up,1
MILOTIC,WRAP,level-up,1
MILOTIC,WATER_GUN,level-up,1
MILOTIC,WATER_SPORT,level-up,1
MILOTIC,REFRESH,level-up,1
MILOTIC,WATER_SPORT,level-up,4
MILOTIC,DISARMING_VOICE,level-up,7
MILOTIC,REFRESH,level-up,7
MILOTIC,TWISTER,level-up,10
MILOTIC,AQUA_RING,level-up,14
MILOTIC,LIFE_DEW,level-up,20
MILOTIC,CAPTIVATE,level-up,21
MILOTIC,ATTRACT,level-up,24
MILOTIC,DRAGON_TAIL,level-up,24
MILOTIC,RECOVER,level-up,27
MILOTIC,AQUA_TAIL,level-up,31
MILOTIC,SAFEGUARD,level-up,36
MILOTIC,SURF,level-up,40
MILOTIC,COIL,level-up,44
MILOTIC,RAIN_DANCE,level-up,45
MILOTIC,HYDRO_PUMP,level-up,48
MILOTIC,WATER_PULSE,tm,
MILOTIC,TOXIC,tm,
MILOTIC,HAIL,tm,
MILOTIC,HIDDEN_POWER,tm,
MILOTIC,ICE_BEAM,tm,
MILOTIC,BLIZZARD,tm,
MILOTIC,HYPER_BEAM,tm,
MILOTIC,LIGHT_SCREEN,tm,
MILOTIC,PROTECT,tm,
MILOTIC,RAIN_DANCE,tm,
MILOTIC,SAFEGUARD,tm,
MILOTIC,FRUSTRATION,tm,
MILOTIC,IRON_TAIL,tm,
MILOTIC,RETURN,tm,
MILOTIC,DOUBLE_TEAM,tm,
MILOTIC,FACADE,tm,
MILOTIC,SECRET_POWER,tm,
MILOTIC,REST,tm,
MILOTIC,ATTRACT,tm,
MILOTIC,BRINE,tm,
MILOTIC,ENDURE,tm,
MILOTIC,DRAGON_PULSE,tm,
MILOTIC,GIGA_IMPACT,tm,
MILOTIC,AVALANCHE,tm,
MILOTIC,PSYCH_UP,tm,
MILOTIC,CAPTIVATE,tm,
MILOTIC,SLEEP_TALK,tm,
MILOTIC,NATURAL_GIFT,tm,
MILOTIC,SWAGGER,tm,
MILOTIC,SUBSTITUTE,tm,
MILTANK,TACKLE,level-up,1
MILTANK,GROWL,level-up,1
MILTANK,GROWL,level-up,3
MILTANK,DEFENSE_CURL,level-up,7
MILTANK,ROLLOUT,level-up,11
MILTANK,STOMP,level-up,11
MILTANK,BIDE,level-up,15
MILTANK,MILK_DRINK,level-up,23
MILTANK,HEADBUTT,level-up,25
MILTANK,ZEN_HEADBUTT,level-up,29
MILTANK,BODY_SLAM,level-up,32
MILTANK,HEAL_BELL,level-up,33
MILTANK,CAPTIVATE,level-up,35
MILTANK,GYRO_BALL,level-up,41
MILTANK,PLAY_ROUGH,level-up,45
MILTANK,CHARM,level-up,50
MILTANK,WAKE_UP_SLAP,level-up,50
MILTANK,HIGH_HORSEPOWER,level-up,55
MILTANK,PRESENT,egg,
MILTANK,REVERSAL,egg,
MILTANK,SEISMIC_TOSS,egg,
MILTANK,ENDURE,egg,
MILTANK,PSYCH_UP,egg,
MILTANK,CURSE,egg,
MILTANK,HELPING_HAND,egg,
MILTANK,SLEEP_TALK,egg,
MILTANK,DIZZY_PUNCH,egg,
MILTANK,HAMMER_ARM,egg,
MILTANK,DOUBLE_EDGE,egg,
MILTANK,PUNISHMENT,egg,
MILTANK,FOCUS_PUNCH,tm,
MILTANK,WATER_PULSE,tm,
MILTANK,TOXIC,tm,
MILTANK,HIDDEN_POWER,tm,
MILTANK,SUNNY_DAY,tm,
MILTANK,ICE_BEAM,tm,
MILTANK,BLIZZARD,tm,
MILTANK,HYPER_BEAM,tm,
MILTANK,PROTECT,tm,
MILTANK,RAIN_DANCE,tm,
MILTANK,FRUSTRATION,tm,
MILTANK,SOLAR_BEAM,tm,
MILTANK,IRON_TAIL,tm,
MILTANK,THUNDERBOLT,tm,
MILTANK,THUNDER,tm,
MILTANK,EARTHQUAKE,tm,
MILTANK,RETURN,tm,
MILTANK,SHADOW_BALL,tm,
MILTANK,BRICK_BREAK,tm,
MILTANK,DOUBLE_TEAM,tm,
MILTANK,SHOCK_WAVE,tm,
MILTANK,SANDSTORM,tm,
MILTANK,ROCK_TOMB,tm,
MILTANK,FACADE,tm,
MILTANK,SECRET_POWER,tm,
MILTANK,REST,tm,
MILTANK,ATTRACT,tm,
MILTANK,FOCUS_BLAST,tm,
MILTANK,FLING,tm,
MILTANK,ENDURE,tm,
MILTANK,GIGA_IMPACT,tm,
MILTANK,THUNDER_WAVE,tm,
MILTANK,GYRO_BALL,tm,
MILTANK,STEALTH_ROCK,tm,
MILTANK,PSYCH_UP,tm,
MILTANK,CAPTIVATE,tm,
MILTANK,ROCK_SLIDE,tm,
MILTANK,SLEEP_TALK,tm,
MILTANK,NATURAL_GIFT,tm,
MILTANK,SWAGGER,tm,
MILTANK,SUBSTITUTE,tm,
MIME_JR,FOCUS_PUNCH,tm,
MIME_JR,CALM_MIND,tm,
MIME_JR,TOXIC,tm,
MIME_JR,HIDDEN_POWER,tm,
MIME_JR,SUNNY_DAY,tm,
MIME_JR,TAUNT,tm,
MIME_JR,LIGHT_SCREEN,tm,
MIME_JR,PROTECT,tm,
MIME_JR,RAIN_DANCE,tm,
MIME_JR,SAFEGUARD,tm,
MIME_JR,FRUSTRATION,tm,
MIME_JR,SOLAR_BEAM,tm,
MIME_JR,THUNDERBOLT,tm,
MIME_JR,THUNDER,tm,
MIME_JR,RETURN,tm,
MIME_JR,PSYCHIC,tm,
MIME_JR,SHADOW_BALL,tm,
MIME_JR,BRICK_BREAK,tm,
MIME_JR,DOUBLE_TEAM,tm,
MIME_JR,REFLECT,tm,
MIME_JR,SHOCK_WAVE,tm,
MIME_JR,TORMENT,tm,
MIME_JR,FACADE,tm,
MIME_JR,SECRET_POWER,tm,
MIME_JR,REST,tm,
MIME_JR,ATTRACT,tm,
MIME_JR,THIEF,tm,
MIME_JR,SKILL_SWAP,tm,
MIME_JR,SNATCH,tm,
MIME_JR,FLING,tm,
MIME_JR,CHARGE_BEAM,tm,
MIME_JR,ENDURE,tm,
MIME_JR,DRAIN_PUNCH,tm,
MIME_JR,RECYCLE,tm,
MIME_JR,FLASH,tm,
MIME_JR,THUNDER_WAVE,tm,
MIME_JR,PSYCH_UP,tm,
MIME_JR,CAPTIVATE,tm,
MIME_JR,SLEEP_TALK,tm,
MIME_JR,NATURAL_GIFT,tm,
MIME_JR,DREAM_EATER,tm,
MIME_JR,GRASS_KNOT,tm,
MIME_JR,SWAGGER,tm,
MIME_JR,SUBSTITUTE,tm,
MIME_JR,TRICK_ROOM,tm,
MIMEJR,POUND,level-up,1
MIMEJR,COPYCAT,level-up,1
MIMEJR,BARRIER,level-up,1
MIMEJR,CONFUSION,level-up,1
MIMEJR,TICKLE,level-up,1
MIMEJR,COPYCAT,level-up,4
MIMEJR,MEDITATE,level-up,8
MIMEJR,DOUBLE_SLAP,level-up,11
MIMEJR,ENCORE,level-up,12
MIMEJR,CONFUSION,level-up,12
MIMEJR,PROTECT,level-up,20
MIMEJR,BATON_PASS,level-up,23
MIMEJR,MIMIC,level-up,24
MIMEJR,PSYBEAM,level-up,26
MIMEJR,RECYCLE,level-up,27
MIMEJR,ROLE_PLAY,level-up,28
MIMEJR,LIGHT_SCREEN,level-up,29
MIMEJR,REFLECT,level-up,29
MIMEJR,SUBSTITUTE,level-up,29
MIMEJR,TRICK,level-up,36
MIMEJR,SUCKER_PUNCH,level-up,40
MIMEJR,SAFEGUARD,level-up,42
MIMEJR,PSYCHIC,level-up,43
MIMEJR,DAZZLING_GLEAM,level-up,44
MIMEJR,TEETER_DANCE,level-up,52
MIMEJR,FUTURE_SIGHT,egg,
MIMEJR,HYPNOSIS,egg,
MIMEJR,MIMIC,egg,
MIMEJR,PSYCH_UP,egg,
MIMEJR,FAKE_OUT,egg,
MIMEJR,TRICK,egg,
MIMEJR,CONFUSE_RAY,egg,
MIMEJR,WAKE_UP_SLAP,egg,
MIMEJR,TEETER_DANCE,egg,
MIMEJR,HEALING_WISH,egg,
MIMEJR,CHARM,egg,
MIMEJR,NASTY_PLOT,egg,
MIMIKYU,WOOD_HAMMER,level-up,1
MIMIKYU,SPLASH,level-up,1
MIMIKYU,ASTONISH,level-up,1
MIMIKYU,SCRATCH,level-up,1
MIMIKYU,COPYCAT,level-up,1
MIMIKYU,DOUBLE_TEAM,level-up,8
MIMIKYU,SHADOW_SNEAK,level-up,9
MIMIKYU,BABY_DOLL_EYES,level-up,14
MIMIKYU,MIMIC,level-up,21
MIMIKYU,FEINT_ATTACK,level-up,23
MIMIKYU,SLASH,level-up,34
MIMIKYU,HONE_CLAWS,level-up,35
MIMIKYU,CHARM,level-up,38
MIMIKYU,SHADOW_CLAW,level-up,39
MIMIKYU,PLAY_ROUGH,level-up,50
MIMIKYU,PAIN_SPLIT,level-up,55
MIMIKYU,TOXIC,tm,
MIMIKYU,BULK_UP,tm,
MIMIKYU,HIDDEN_POWER,tm,
MIMIKYU,SUNNY_DAY,tm,
MIMIKYU,TAUNT,tm,
MIMIKYU,HYPER_BEAM,tm,
MIMIKYU,LIGHT_SCREEN,tm,
MIMIKYU,PROTECT,tm,
MIMIKYU,GIGA_DRAIN,tm,
MIMIKYU,SAFEGUARD,tm,
MIMIKYU,FRUSTRATION,tm,
MIMIKYU,THUNDER,tm,
MIMIKYU,RETURN,tm,
MIMIKYU,PSYCHIC,tm,
MIMIKYU,SHADOW_BALL,tm,
MIMIKYU,DOUBLE_TEAM,tm,
MIMIKYU,FACADE,tm,
MIMIKYU,SECRET_POWER,tm,
MIMIKYU,REST,tm,
MIMIKYU,ATTRACT,tm,
MIMIKYU,THIEF,tm,
MIMIKYU,SNATCH,tm,
MIMIKYU,FLING,tm,
MIMIKYU,CHARGE_BEAM,tm,
MIMIKYU,ENDURE,tm,
MIMIKYU,DRAIN_PUNCH,tm,
MIMIKYU,WILL_O_WISP,tm,
MIMIKYU,EMBARGO,tm,
MIMIKYU,SHADOW_CLAW,tm,
MIMIKYU,PAYBACK,tm,
MIMIKYU,GIGA_IMPACT,tm,
MIMIKYU,THUNDER_WAVE,tm,
MIMIKYU,SWORDS_DANCE,tm,
MIMIKYU,PSYCH_UP,tm,
MIMIKYU,DARK_PULSE,tm,
MIMIKYU,X_SCISSOR,tm,
MIMIKYU,SLEEP_TALK,tm,
MIMIKYU,DREAM_EATER,tm,
MIMIKYU,SWAGGER,tm,
MIMIKYU,SUBSTITUTE,tm,
MIMIKYU,TRICK_ROOM,tm,
MIMIKYU_BUSTED,WOOD_HAMMER,level-up,1
MIMIKYU_BUSTED,SPLASH,level-up,1
MIMIKYU_BUSTED,ASTONISH,level-up,1
MIMIKYU_BUSTED,SCRATCH,level-up,1
MIMIKYU_BUSTED,COPYCAT,level-up,1
MIMIKYU_BUSTED,DOUBLE_TEAM,level-up,8
MIMIKYU_BUSTED,SHADOW_SNEAK,level-up,9
MIMIKYU_BUSTED,BABY_DOLL_EYES,level-up,14
MIMIKYU_BUSTED,MIMIC,level-up,21
MIMIKYU_BUSTED,FEINT_ATTACK,level-up,23
MIMIKYU_BUSTED,SLASH,level-up,34
MIMIKYU_BUSTED,HONE_CLAWS,level-up,35
MIMIKYU_BUSTED,CHARM,level-up,38
MIMIKYU_BUSTED,SHADOW_CLAW,level-up,39
MIMIKYU_BUSTED,PLAY_ROUGH,level-up,50
MIMIKYU_BUSTED,PAIN_SPLIT,level-up,55
MIMIKYU_BUSTED_LARGE,WOOD_HAMMER,level-up,1
MIMIKYU_BUSTED_LARGE,SPLASH,level-up,1
MIMIKYU_BUSTED_LARGE,ASTONISH,level-up,1
MIMIKYU_BUSTED_LARGE,SCRATCH,level-up,1
MIMIKYU_BUSTED_LARGE,COPYCAT,level-up,1
MIMIKYU_BUSTED_LARGE,DOUBLE_TEAM,level-up,8
MIMIKYU_BUSTED_LARGE,SHADOW_SNEAK,level-up,9
MIMIKYU_BUSTED_LARGE,BABY_DOLL_EYES,level-up,14
MIMIKYU_BUSTED_LARGE,MIMIC,level-up,21
MIMIKYU_BUSTED_LARGE,FEINT_ATTACK,level-up,23
MIMIKYU_BUSTED_LARGE,SLASH,level-up,34
MIMIKYU_BUSTED_LARGE,HONE_CLAWS,level-up,35
MIMIKYU_BUSTED_LARGE,CHARM,level-up,38
MIMIKYU_BUSTED_LARGE,SHADOW_CLAW,level-up,39
MIMIKYU_BUSTED_LARGE,PLAY_ROUGH,level-up,50
MIMIKYU_BUSTED_LARGE,PAIN_SPLIT,level-up,55
MIMIKYU_LARGE,WOOD_HAMMER,level-up,1
MIMIKYU_LARGE,SPLASH,level-up,1
MIMIKYU_LARGE,ASTONISH,level-up,1
MIMIKYU_LARGE,SCRATCH,level-up,1
MIMIKYU_LARGE,COPYCAT,level-up,1
MIMIKYU_LARGE,DOUBLE_TEAM,level-up,8
MIMIKYU_LARGE,SHADOW_SNEAK,level-up,9
MIMIKYU_LARGE,BABY_DOLL_EYES,level-up,14
